gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
TTR	2.2628779073235852e-132	-1.7417415436197539	0.762	0.889	4.669448561762218e-128	C6_PV interneuron_NXPH1
USP9Y	5.192853304024198e-94	0.9711433881951619	0.415	0.102	1.0715452792853932e-89	C6_PV interneuron_NXPH1
NLGN4Y	2.2662400799173506e-92	1.1592496680007685	0.426	0.109	4.676386404909453e-88	C6_PV interneuron_NXPH1
TTTY14	7.216578880124553e-87	1.0548708974552472	0.426	0.121	1.4891410519137014e-82	C6_PV interneuron_NXPH1
ARL17B	3.396124364029108e-86	0.7686552041968251	0.487	0.2	7.007902625174065e-82	C6_PV interneuron_NXPH1
UTY	1.408438757821416e-82	0.7946426365002073	0.4	0.106	2.9063133767644922e-78	C6_PV interneuron_NXPH1
AL592183.1	1.972052290200919e-75	0.585288067184082	0.475	0.2	4.069329900829597e-71	C6_PV interneuron_NXPH1
TTTY10	4.499268575304026e-67	0.44255056614094795	0.261	0.044	9.284240705139858e-63	C6_PV interneuron_NXPH1
AC092683.1	1.3646793189814515e-60	0.6105094576346832	0.681	0.424	2.816015774718225e-56	C6_PV interneuron_NXPH1
ASIC2	9.191178640050149e-60	0.9623214930231354	0.676	0.433	1.8965997123743483e-55	C6_PV interneuron_NXPH1
LRRC37A3	1.0388418376110597e-57	0.4432648763260638	0.563	0.313	2.1436501319104216e-53	C6_PV interneuron_NXPH1
LRRC37A2	7.399064632085523e-57	0.43210762229496935	0.403	0.171	1.5267969868308476e-52	C6_PV interneuron_NXPH1
LUC7L	1.314858473343886e-56	0.49079550217986123	0.559	0.306	2.7132104597451088e-52	C6_PV interneuron_NXPH1
TTTY15	4.21535417695725e-55	0.27427277311646725	0.246	0.051	8.698383344151285e-51	C6_PV interneuron_NXPH1
GABPB1-AS1	6.709444258540234e-55	0.4286350599505975	0.482	0.242	1.3844938227497772e-50	C6_PV interneuron_NXPH1
KDM5D	3.371879834867049e-53	0.29625127411179414	0.24	0.05	6.957874039248155e-49	C6_PV interneuron_NXPH1
PTPRN2	2.7707479362981885e-52	0.5358567490569008	0.684	0.458	5.717438366551312e-48	C6_PV interneuron_NXPH1
RYR3	3.583083702994025e-52	0.8354172051592841	0.613	0.37	7.39369322112817e-48	C6_PV interneuron_NXPH1
CSMD1	3.2834600177885756e-51	0.34351896037705654	0.878	0.7	6.775419746706725e-47	C6_PV interneuron_NXPH1
MCF2L2	8.900671439022039e-51	0.43237292771352065	0.623	0.375	1.836653551442198e-46	C6_PV interneuron_NXPH1
ZBTB8OS	1.5894096213947933e-50	0.4059580850232416	0.536	0.304	3.279746753748156e-46	C6_PV interneuron_NXPH1
SLC16A1-AS1	2.433464205777924e-50	0.5288155190446973	0.599	0.356	5.021453388622746e-46	C6_PV interneuron_NXPH1
ANKRD26	2.7192825729230384e-50	0.39766249435766854	0.627	0.378	5.6112395892266894e-46	C6_PV interneuron_NXPH1
DANT2	3.73509573307981e-50	0.5389962373005419	0.639	0.411	7.707370045210188e-46	C6_PV interneuron_NXPH1
PCDH11Y	3.7894189858474055e-50	0.936113837217141	0.396	0.184	7.819466077296121e-46	C6_PV interneuron_NXPH1
LINC00685	6.569775383043956e-50	0.3659888618000821	0.3	0.098	1.3556731502911203e-45	C6_PV interneuron_NXPH1
JPH4	9.198500518369737e-50	0.3816686933828428	0.574	0.335	1.8981105819655953e-45	C6_PV interneuron_NXPH1
CACNA1B	1.2653385497795145e-49	0.5156552019897287	0.681	0.448	2.6110260974700283e-45	C6_PV interneuron_NXPH1
KANSL1	1.3296315485228606e-49	0.48796993557762636	0.636	0.397	2.7436947003769227e-45	C6_PV interneuron_NXPH1
DLGAP2	1.5574790768743326e-49	0.43421767106379505	0.717	0.5	3.213858075130185e-45	C6_PV interneuron_NXPH1
AC007563.2	1.837700879826096e-49	0.5444018451053341	0.497	0.259	3.792095765521149e-45	C6_PV interneuron_NXPH1
GAS8	2.2431581579199732e-49	0.3467066309162917	0.333	0.126	4.628756858867865e-45	C6_PV interneuron_NXPH1
FP700111.1	8.58321982655732e-49	0.5251325554808477	0.677	0.442	1.7711474112101032e-44	C6_PV interneuron_NXPH1
FAM66D	1.3911963105680505e-48	0.33501923149819035	0.537	0.304	2.8707335868571724e-44	C6_PV interneuron_NXPH1
MIAT	5.0275925711185556e-48	0.42446594995784737	0.563	0.334	1.0374437270503139e-43	C6_PV interneuron_NXPH1
ZFP90	7.255797906489169e-48	0.2677443886599251	0.461	0.231	1.4972338980040401e-43	C6_PV interneuron_NXPH1
KANTR	7.901869623784401e-48	0.41072163953789875	0.544	0.313	1.6305507968679111e-43	C6_PV interneuron_NXPH1
GRK3	4.113131565382874e-47	0.4313818613833398	0.602	0.36	8.487446985167561e-43	C6_PV interneuron_NXPH1
ZNF586	1.520206911097679e-46	0.4391414638622232	0.47	0.25	3.136946961050061e-42	C6_PV interneuron_NXPH1
AGAP1	2.2169992059606076e-46	0.5111238985131159	0.685	0.456	4.5747778614997135e-42	C6_PV interneuron_NXPH1
AC007388.1	5.666626464883166e-46	0.5069007279852835	0.576	0.348	1.169308371028641e-41	C6_PV interneuron_NXPH1
ABLIM2	1.4864982577173868e-45	0.4234898019956612	0.506	0.279	3.0673891547998276e-41	C6_PV interneuron_NXPH1
MEF2C-AS1	2.486835538108714e-45	0.44901124364579115	0.591	0.353	5.131585132887331e-41	C6_PV interneuron_NXPH1
