gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
GPX3	0	-2.7452543446727202	0.221	0.863	0	C4_Vascular endothelial_PECAM1
RPS20	0	-2.63063077870052	0.325	0.9	0	C4_Vascular endothelial_PECAM1
IFITM1	0	3.225342009601347	0.641	0.088	0	C4_Vascular endothelial_PECAM1
RPL27A	0	-2.851962771046192	0.321	0.918	0	C4_Vascular endothelial_PECAM1
SCGB1A1	0	-2.603185503254486	0.187	0.906	0	C4_Vascular endothelial_PECAM1
MALAT1	0	-1.7599629322624537	0.981	0.988	0	C4_Vascular endothelial_PECAM1
RPS26	0	2.004759864099309	0.977	0.852	0	C4_Vascular endothelial_PECAM1
RPL41	0	-1.5448605409835743	0.879	0.985	0	C4_Vascular endothelial_PECAM1
RPL21	0	-1.6598527278524662	0.761	0.961	0	C4_Vascular endothelial_PECAM1
ATP6V0C	0	2.8387037136402107	0.492	0.001	0	C4_Vascular endothelial_PECAM1
RNASEK	0	3.1592477756497717	0.683	0.045	0	C4_Vascular endothelial_PECAM1
SNHG29	0	2.7466470920637045	0.527	0	0	C4_Vascular endothelial_PECAM1
NME2	0	2.6986363852914335	0.523	0.015	0	C4_Vascular endothelial_PECAM1
RPL13A	0	-2.366214517064576	0.591	0.947	0	C4_Vascular endothelial_PECAM1
TMSB4X	0	-1.676960232085495	0.949	0.998	0	C4_Vascular endothelial_PECAM1
RPS4Y1	0	2.842063537769396	0.564	0	0	C4_Vascular endothelial_PECAM1
MT-ATP8	0	3.050772215364577	0.63	0.034	0	C4_Vascular endothelial_PECAM1
ID1	1.8351153602346653e-298	-2.4097899531811233	0.364	0.89	4.1969088288566795e-294	C4_Vascular endothelial_PECAM1
GABARAP	1.3017665345904968e-297	2.7454307712920887	0.597	0.093	2.977140064608466e-293	C4_Vascular endothelial_PECAM1
RPL31	3.512611815315143e-293	-1.7437456253696704	0.574	0.917	8.033343221625733e-289	C4_Vascular endothelial_PECAM1
MT-ND2	1.9308395068138183e-288	-1.8008685862827494	0.683	0.962	4.415829952083202e-284	C4_Vascular endothelial_PECAM1
IGLV3-19	1.7831260020685634e-285	3.5366188866358375	0.408	0	4.0780091667308046e-281	C4_Vascular endothelial_PECAM1
SCGB3A1	7.485675820740153e-283	-2.2132127440493035	0.168	0.849	1.711974060203273e-278	C4_Vascular endothelial_PECAM1
SRPX	7.820171706419863e-274	-2.5346710013587574	0.084	0.722	1.7884732692582227e-269	C4_Vascular endothelial_PECAM1
MT-ND4L	1.6529912960430281e-273	2.4929879075275543	0.781	0.377	3.7803910940504055e-269	C4_Vascular endothelial_PECAM1
RPL7	2.707459975619005e-258	-1.614471146087514	0.622	0.903	6.191960964240665e-254	C4_Vascular endothelial_PECAM1
RPL30	2.8378625351951056e-258	1.272748518465777	0.956	0.868	6.490191617991207e-254	C4_Vascular endothelial_PECAM1
MIF	4.4983073058698265e-257	2.528553928056342	0.69	0.249	1.0287628808524293e-252	C4_Vascular endothelial_PECAM1
RPL37A	9.071490179939129e-257	-1.382300124574963	0.733	0.936	2.0746498041520787e-252	C4_Vascular endothelial_PECAM1
SEPTIN7	1.0620010139764065e-251	2.0303884061889543	0.364	0	2.4287963189640417e-247	C4_Vascular endothelial_PECAM1
EEF1G	1.9093953730655738e-251	2.2966314546357323	0.464	0.043	4.3667872182009675e-247	C4_Vascular endothelial_PECAM1
SLC9A3R2	5.39931905867902e-242	-2.2870168042444625	0.184	0.764	1.2348242687198917e-237	C4_Vascular endothelial_PECAM1
RPS18	9.99257081452529e-241	-1.4121321530928048	0.829	0.95	2.285300945281934e-236	C4_Vascular endothelial_PECAM1
RPL28	1.330922221037331e-234	1.2397820466801228	0.952	0.882	3.043819119512376e-230	C4_Vascular endothelial_PECAM1
RPS2	2.4343490445702992e-234	-1.825925032910234	0.615	0.89	5.5673562649322745e-230	C4_Vascular endothelial_PECAM1
