gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
AGRN	0	-0.31648230381516773	0.028	0.399	0	C3_L2|3 excitatory neuron_DGKB
ACAP3	0	-0.30219108197455125	0.228	0.739	0	C3_L2|3 excitatory neuron_DGKB
INTS11	0	-0.3139665420609724	0.087	0.479	0	C3_L2|3 excitatory neuron_DGKB
CCNL2	0	-0.3802462096051995	0.118	0.592	0	C3_L2|3 excitatory neuron_DGKB
MIB2	0	-0.3374889522038379	0.065	0.483	0	C3_L2|3 excitatory neuron_DGKB
CDK11B	0	-0.25647011052586466	0.039	0.343	0	C3_L2|3 excitatory neuron_DGKB
AJAP1	0	-0.2771330414877512	0.245	0.676	0	C3_L2|3 excitatory neuron_DGKB
NPHP4	0	-0.3163794258706258	0.116	0.535	0	C3_L2|3 excitatory neuron_DGKB
KCNAB2	0	-0.6256320742506851	0.167	0.719	0	C3_L2|3 excitatory neuron_DGKB
CHD5	0	-0.3819335940769042	0.302	0.827	0	C3_L2|3 excitatory neuron_DGKB
TNFRSF25	0	-0.6793478955926799	0.035	0.604	0	C3_L2|3 excitatory neuron_DGKB
PLEKHG5	0	-0.29427490479348345	0.03	0.394	0	C3_L2|3 excitatory neuron_DGKB
CLSTN1	0	-0.6354721543031299	0.273	0.811	0	C3_L2|3 excitatory neuron_DGKB
KIF1B	0	-0.7639126425010432	0.397	0.884	0	C3_L2|3 excitatory neuron_DGKB
FBXO44	0	-0.43496900181784576	0.101	0.582	0	C3_L2|3 excitatory neuron_DGKB
VPS13D	0	-0.6204566394510285	0.317	0.805	0	C3_L2|3 excitatory neuron_DGKB
PRDM2	0	-0.36798389675108556	0.299	0.758	0	C3_L2|3 excitatory neuron_DGKB
EFHD2	0	-0.3411976981843975	0.031	0.354	0	C3_L2|3 excitatory neuron_DGKB
IGSF21	0	-0.6564859375408668	0.1	0.685	0	C3_L2|3 excitatory neuron_DGKB
CAPZB	0	-0.2729494005196188	0.248	0.713	0	C3_L2|3 excitatory neuron_DGKB
OTUD3	0	-0.3976177518296754	0.08	0.488	0	C3_L2|3 excitatory neuron_DGKB
CAMK2N1	0	-0.5089683257291939	0.354	0.818	0	C3_L2|3 excitatory neuron_DGKB
PINK1	0	-0.29962095250381443	0.046	0.372	0	C3_L2|3 excitatory neuron_DGKB
RAP1GAP	0	-0.672245449029242	0.098	0.668	0	C3_L2|3 excitatory neuron_DGKB
CDC42	0	-0.27664495721432314	0.145	0.57	0	C3_L2|3 excitatory neuron_DGKB
EPHB2	0	-0.3114520915700374	0.038	0.413	0	C3_L2|3 excitatory neuron_DGKB
KDM1A	0	-0.2910067332739018	0.189	0.622	0	C3_L2|3 excitatory neuron_DGKB
PITHD1	0	-0.29068848976794376	0.06	0.409	0	C3_L2|3 excitatory neuron_DGKB
RSRP1	0	-0.5288948972922031	0.245	0.765	0	C3_L2|3 excitatory neuron_DGKB
MAN1C1	0	-0.43525581972384597	0.203	0.718	0	C3_L2|3 excitatory neuron_DGKB
STMN1	0	-0.48782039500378704	0.176	0.638	0	C3_L2|3 excitatory neuron_DGKB
NUDC	0	-0.393213974576232	0.07	0.419	0	C3_L2|3 excitatory neuron_DGKB
ATP5IF1	0	-0.27875076711408386	0.05	0.378	0	C3_L2|3 excitatory neuron_DGKB
EPB41	0	-0.51044368097460735	0.063	0.557	0	C3_L2|3 excitatory neuron_DGKB
ZCCHC17	0	-0.4496104382931701	0.113	0.565	0	C3_L2|3 excitatory neuron_DGKB
