gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
HLA-DRB5	5.471581150729909e-82	-2.0621126987261627	0.095	0.672	1.281882031993003e-77	C7_Mac_CD74
SPRR3	1.8163939855795355e-42	-2.6328329994829414	0.087	0.482	4.255447829415736e-38	C7_Mac_CD74
CRISP3	2.1805745724079216e-42	-2.1966612997826123	0.003	0.131	5.108650108237279e-38	C7_Mac_CD74
IFI27	1.1631843644117877e-34	4.090459780753697	0.619	0.022	2.7251083289439363e-30	C7_Mac_CD74
IFITM3	1.0594660948183046e-33	2.41888964404111	0.727	0.226	2.482117166940324e-29	C7_Mac_CD74
B2M	1.2672325106368496e-29	0.9222243138986261	0.995	0.964	2.9688723259200113e-25	C7_Mac_CD74
IFI6	8.370676482371205e-27	2.335340217074779	0.586	0.102	1.961082086289926e-22	C7_Mac_CD74
MT2A	1.5689563747772264e-22	2.3216543353305346	0.738	0.394	3.675750994828086e-18	C7_Mac_CD74
TMPRSS11B	7.691791218250725e-22	-1.817072641241066	0.017	0.153	1.8020328466117797e-17	C7_Mac_CD74
AC020656.1	7.033540938630115e-21	2.1361735160165387	0.544	0.117	1.6478179711022635e-16	C7_Mac_CD74
S100P	3.9915148149109303e-19	-2.036411259912625	0.058	0.263	9.351320908373327e-15	C7_Mac_CD74
S100A6	4.622382651573064e-19	0.9896828310055295	0.93	0.832	1.0829318076105374e-14	C7_Mac_CD74
S100A11	8.476331251607431e-19	0.8409195573438115	0.968	0.847	1.985834885626589e-14	C7_Mac_CD74
AIF1	1.0957884528241272e-18	1.315343664674148	0.792	0.555	2.5672131872763653e-14	C7_Mac_CD74
FCER1G	1.6678991739175935e-18	1.171460612761904	0.829	0.555	3.9075541846541383e-14	C7_Mac_CD74
SH3BGRL3	3.800456419399292e-18	0.9077724060877594	0.924	0.737	8.903709299368662e-14	C7_Mac_CD74
HPGD	5.938441821456458e-18	-1.869675834241855	0.047	0.226	1.3912581499308192e-13	C7_Mac_CD74
ECM1	1.3468016022154067e-17	-1.8353584038339898	0.066	0.27	3.155286793670255e-13	C7_Mac_CD74
SPINK5	1.4747005421079674e-17	-1.5422292534717097	0.016	0.131	3.454928430050546e-13	C7_Mac_CD74
KRT13	9.688942776662972e-17	-1.416272695423806	0.067	0.27	2.269925513716601e-12	C7_Mac_CD74
S100A10	1.048208369316958e-16	1.0341754965104082	0.885	0.73	2.455742567635769e-12	C7_Mac_CD74
TMSB4X	1.81520075766647e-15	0.6130851968825377	0.988	0.92	4.252652335061006e-11	C7_Mac_CD74
SCEL	4.457936012726814e-15	-1.547625922318009	0.024	0.146	1.044405249061638e-10	C7_Mac_CD74
PSCA	6.185844024976019e-15	-1.550057729554938	0.037	0.182	1.4492195381713819e-10	C7_Mac_CD74
SPRR2A	1.4016110249057197e-14	-1.0615277297064905	0.048	0.212	3.2836943091491203e-10	C7_Mac_CD74
MMP9	2.146146542631301e-14	-0.8202255924226891	0.046	0.204	5.027992120076612e-10	C7_Mac_CD74
XRRA1	2.826522525846479e-14	-0.5342398390384477	0.02	0.131	6.621976973553131e-10	C7_Mac_CD74
HLA-B	4.326794716366035e-14	0.7433345602216739	0.922	0.774	1.0136814661502347e-9	C7_Mac_CD74
ISG15	5.45487807370099e-14	1.8902468703747006	0.468	0.146	1.277968835106668e-9	C7_Mac_CD74
S100A7	5.863848314033899e-14	-0.6779089355937739	0.03	0.161	1.3737823830118618e-9	C7_Mac_CD74
MTMR4	9.169958007037057e-14	-0.2795256050169349	0.031	0.161	2.148337761888642e-9	C7_Mac_CD74
PKIB	1.0910079564728659e-13	-0.929687352711327	0.044	0.19	2.55601344042463e-9	C7_Mac_CD74
PRSS27	1.284325903958063e-13	-0.7522822996181848	0.026	0.146	3.0089187277929497e-9	C7_Mac_CD74
HP1BP3	1.4318880848053254e-13	-0.8108681796378971	0.206	0.489	3.3546274050819165e-9	C7_Mac_CD74
LCN2	2.7075812159823713e-13	-1.808895420199078	0.108	0.321	6.343321272803499e-9	C7_Mac_CD74
RPL21	4.1484933234082465e-13	0.5728949867240183	0.889	0.73	9.71909015808084e-9	C7_Mac_CD74
MCM5	4.782766542363003e-13	-0.42064118520296667	0.033	0.161	1.1205065455448045e-8	C7_Mac_CD74
RPS10	4.855827937717746e-13	-1.2241489257639582	0.305	0.555	1.1376233692485136e-8	C7_Mac_CD74
CD52	6.116485248256766e-13	1.6467384002020875	0.515	0.234	1.4329701639615952e-8	C7_Mac_CD74
SPRR1B	8.249296274253779e-13	-1.1291895559381606	0.028	0.146	1.9326451311321754e-8	C7_Mac_CD74
SLC26A11	1.1216465385370543e-12	-0.4512943905511958	0.026	0.139	2.6277935104846107e-8	C7_Mac_CD74
CCR7	1.3259187137298168e-12	-0.7616992029091854	0.016	0.109	3.106362362526215e-8	C7_Mac_CD74
TXNRD1	1.560497152620617e-12	-0.9455715174795372	0.172	0.416	3.6559327291595815e-8	C7_Mac_CD74
ACTB	1.6200774871546291e-12	0.6077735611220589	0.976	0.971	3.795517536905865e-8	C7_Mac_CD74
CALM1	1.7727441138981343e-12	0.8966735550339187	0.814	0.693	4.153184910040549e-8	C7_Mac_CD74
PNRC1	3.6321697442811355e-12	-0.8988896218987259	0.33	0.599	8.509447276901845e-8	C7_Mac_CD74
TIMP1	5.101280527018139e-12	0.6653391714517625	0.771	0.555	1.1951280018698094e-7	C7_Mac_CD74
HLA-DQA1	1.0133894979695635e-11	-1.238880643951593	0.322	0.577	2.3741689158430934e-7	C7_Mac_CD74
NR1D2	1.0903230775134182e-11	-0.5383560266644982	0.033	0.153	2.554408905998436e-7	C7_Mac_CD74
PCMTD1	1.1121321190859814e-11	-0.6247033430130842	0.091	0.277	2.605503128594637e-7	C7_Mac_CD74
SRGN	1.2550208444341547e-11	0.9745611653091104	0.832	0.679	2.9402628343403377e-7	C7_Mac_CD74
CREBBP	1.4220215632101801e-11	-0.7502301577491628	0.074	0.241	3.3315121182888097e-7	C7_Mac_CD74
RRBP1	2.1942564634380516e-11	-0.7382618972564743	0.232	0.489	5.140704042542668e-7	C7_Mac_CD74
TP53INP1	2.446786950523382e-11	-0.4690489162710599	0.046	0.182	5.732332467686179e-7	C7_Mac_CD74
SEL1L3	2.5750349934598955e-11	-0.5463067853904735	0.043	0.175	6.032791982677843e-7	C7_Mac_CD74
MT-ND2	2.980779774585883e-11	0.6613587305939559	0.962	0.912	6.983370855899807e-7	C7_Mac_CD74
NDUFA4	3.005919132937134e-11	1.1344112777897855	0.599	0.416	7.042267344645118e-7	C7_Mac_CD74
MYL6	5.122057522039964e-11	0.6801939600708402	0.875	0.781	1.1999956362635227e-6	C7_Mac_CD74
SCD	6.959394666485097e-11	-0.7671923643563237	0.077	0.241	1.6304469824641286e-6	C7_Mac_CD74
ATP5F1E	7.122112092241496e-11	0.593705735376322	0.912	0.825	1.6685684209703379e-6	C7_Mac_CD74
TPT1	7.293248030616392e-11	-0.6359768273735282	0.967	0.993	1.7086621486128082e-6	C7_Mac_CD74
HCST	8.923271725482968e-11	1.1228072305612333	0.628	0.445	2.0905440998461496e-6	C7_Mac_CD74
ZRANB1	1.1332978529718393e-10	-0.5267458929589728	0.042	0.168	2.655090209942425e-6	C7_Mac_CD74
CRYAB	1.2099770356768216e-10	2.281762477283678	0.306	0.051	2.8347341991836577e-6	C7_Mac_CD74
TRIM13	1.297200614497193e-10	-0.4164350338910176	0.048	0.182	3.039081599644024e-6	C7_Mac_CD74
IL16	1.5976190375194581e-10	-0.31499370571761537	0.025	0.124	3.7429018811005866e-6	C7_Mac_CD74
S100A4	2.618839770836918e-10	0.9154999539067501	0.79	0.569	6.135417815116732e-6	C7_Mac_CD74
CD163	3.4043437977399094e-10	1.3762356032440164	0.503	0.263	7.97569664934506e-6	C7_Mac_CD74
CRCT1	3.46549456600629e-10	-1.423321563381494	0.035	0.146	8.118960669239536e-6	C7_Mac_CD74
PITX1	6.527655332956168e-10	-0.9383971411659917	0.021	0.109	1.529299091404971e-5	C7_Mac_CD74
LY6E	7.80583580403177e-10	1.1731085639181758	0.404	0.153	1.828751212168563e-5	C7_Mac_CD74
AMFR	7.951914041098882e-10	-0.44325836725122875	0.07	0.219	1.8629744215486462e-5	C7_Mac_CD74
PAK1	8.210141276296076e-10	-0.768152670807	0.122	0.307	1.9234718982106445e-5	C7_Mac_CD74
DUOX2	8.553937692067135e-10	-1.1436755029761347	0.03	0.131	2.0040165224974884e-5	C7_Mac_CD74
LYPD2	8.791361363857064e-10	-0.8498750107201518	0.032	0.139	2.059640140324433e-5	C7_Mac_CD74
TFEB	8.935227920438098e-10	-0.4096348229942594	0.056	0.19	2.0933451972002377e-5	C7_Mac_CD74
FAM214A	8.961640530990389e-10	-1.0117181143030924	0.039	0.153	2.0995331436004284e-5	C7_Mac_CD74
CCDC69	9.387549626089263e-10	-0.5091726019385424	0.052	0.182	2.1993151264001925e-5	C7_Mac_CD74
GOLGA2	9.700108399357066e-10	-0.5854658670692547	0.06	0.197	2.2725413958013735e-5	C7_Mac_CD74
NDRG2	1.1435348546621959e-9	-0.8633467886164863	0.042	0.161	2.6790734575025925e-5	C7_Mac_CD74
IFITM2	1.2434458990383145e-9	1.720516369936447	0.494	0.255	2.9131450522669632e-5	C7_Mac_CD74
PDCD4	1.2443438899293931e-9	-0.5267525728924218	0.085	0.248	2.9152488653265822e-5	C7_Mac_CD74
XIST	1.38412734576072e-9	-0.7474454661666103	0.021	0.109	3.242733545648215e-5	C7_Mac_CD74
GNPTAB	1.6622562416790106e-9	-0.6677453844425272	0.117	0.299	3.894333923005586e-5	C7_Mac_CD74
ADGRF1	2.0029872346225287e-9	-1.411298415081474	0.034	0.139	4.69259849327366e-5	C7_Mac_CD74
CLEC2D	2.4817290983623457e-9	-0.30359530834110715	0.022	0.109	5.814194931643304e-5	C7_Mac_CD74
RHCG	2.7261927080397804e-9	-1.126719660335663	0.025	0.117	6.386924276395597e-5	C7_Mac_CD74
TMCO3	6.051981207195261e-9	-0.31978313423144145	0.058	0.19	1.4178581572217057e-4	C7_Mac_CD74
FAM110A	6.126002239779668e-9	-0.48505455581153656	0.02	0.102	1.4351998047355805e-4	C7_Mac_CD74
FCGR3A	7.000559044973538e-9	1.1530659625301816	0.401	0.175	1.6400909730564003e-4	C7_Mac_CD74
RPL39	8.972079089034612e-9	0.4528249334869656	0.936	0.847	2.101978688979029e-4	C7_Mac_CD74
AMZ2	1.0397798623437842e-8	-0.3601678751293785	0.046	0.161	2.4359962614990175e-4	C7_Mac_CD74
UBXN1	1.0933155810130603e-8	-0.5982319556621756	0.207	0.431	2.561419743197398e-4	C7_Mac_CD74
PRSS22	1.3004301616117456e-8	-0.734430843140826	0.056	0.182	3.0466477826239974e-4	C7_Mac_CD74
CCNG2	1.415807001404199e-8	-0.6467039476579631	0.111	0.277	3.3169526428897576e-4	C7_Mac_CD74
SWAP70	1.5106010796331944e-8	-0.4889568383656999	0.156	0.35	0.00035390362093646477	C7_Mac_CD74
TCEA1	1.510650906495614e-8	-0.6626095625880095	0.198	0.401	3.539152943737925e-4	C7_Mac_CD74
CD63	1.522558745277621e-8	0.7033950458637985	0.828	0.752	3.56705062843641e-4	C7_Mac_CD74
SPIRE1	1.5858856422080396e-8	-0.4098685309317685	0.04	0.146	3.7154128825649953e-4	C7_Mac_CD74
SMAP2	1.6251123523428378e-8	-0.5840587458411641	0.198	0.409	3.8073132190688004e-4	C7_Mac_CD74
MIR4435-2HG	1.723599303549155e-8	1.1667297268417487	0.287	0.073	4.0380484483549606e-4	C7_Mac_CD74
MUC21	1.8783527574e-8	-0.8430395958686032	0.021	0.102	4.40060484003672e-4	C7_Mac_CD74
A2M	2.1484455705314388e-8	-1.0353808513846294	0.148	0.328	5.033378282641055e-4	C7_Mac_CD74
EIF4B	2.30147794288621e-8	-0.5967002881273127	0.234	0.453	5.391902524593812e-4	C7_Mac_CD74
EEF2	2.6250622179634327e-8	-0.6522645199387922	0.52	0.708	6.14999576424473e-4	C7_Mac_CD74
UBXN7	3.286613619610172e-8	-0.5195602085675495	0.079	0.219	7.699878388022711e-4	C7_Mac_CD74
MT1X	3.369257468169349e-8	1.6050518737732877	0.423	0.197	7.893496396427152e-4	C7_Mac_CD74
ARCN1	3.6261211646406564e-8	-0.5369613950094893	0.115	0.285	8.495276664520129e-4	C7_Mac_CD74
PJA2	3.6896838770153707e-8	-0.392189890334125	0.204	0.423	8.64419138707161e-4	C7_Mac_CD74
