gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
SMAP2	0	-1.6657641007053048	0.178	0.503	0	C5_B_memory_CXCR4
RPS27	0	1.1896479854097608	0.899	0.812	0	C5_B_memory_CXCR4
SNRPG	0	0.7020754752210759	0.348	0.135	0	C5_B_memory_CXCR4
RPL37A	0	0.6479588172378832	0.816	0.693	0	C5_B_memory_CXCR4
CSRNP1	0	0.697640061937692	0.277	0.087	0	C5_B_memory_CXCR4
TMA7	0	0.7610856780895057	0.583	0.34	0	C5_B_memory_CXCR4
H1FX	0	-3.275623703067007	0.148	0.659	0	C5_B_memory_CXCR4
ATP5ME	0	0.7371889390370571	0.271	0.086	0	C5_B_memory_CXCR4
RPL34	0	0.47348668963326634	0.883	0.873	0	C5_B_memory_CXCR4
RPL37	0	0.8484725180622412	0.87	0.793	0	C5_B_memory_CXCR4
HIST1H1C	0	-1.628509938708783	0.143	0.394	0	C5_B_memory_CXCR4
HIST1H1E	0	-1.4346333881719953	0.227	0.505	0	C5_B_memory_CXCR4
HIST1H1D	0	-1.4255711587027156	0.118	0.357	0	C5_B_memory_CXCR4
HLA-B	0	0.7635402979546484	0.946	0.813	0	C5_B_memory_CXCR4
TAPBP	0	0.6474987116653239	0.527	0.272	0	C5_B_memory_CXCR4
PABPC1	0	0.7790571316935853	0.77	0.562	0	C5_B_memory_CXCR4
TAF10	0	-0.9842535772080565	0.059	0.232	0	C5_B_memory_CXCR4
AHNAK	0	1.219483665520092	0.443	0.148	0	C5_B_memory_CXCR4
RPL41	0	0.7374979272605691	0.84	0.745	0	C5_B_memory_CXCR4
BTG1	0	-1.295477852908928	0.785	0.912	0	C5_B_memory_CXCR4
MBNL2	0	0.8163286311389726	0.254	0.074	0	C5_B_memory_CXCR4
PABPN1	0	-1.1093523897484339	0.12	0.34	0	C5_B_memory_CXCR4
RPS29	0	1.930280004408504	0.787	0.49	0	C5_B_memory_CXCR4
IQGAP1	0	0.7292364527813713	0.565	0.29	0	C5_B_memory_CXCR4
LINC01578	0	-0.9935420035713105	0.17	0.373	0	C5_B_memory_CXCR4
RPS2	0	-0.558127290815305	0.849	0.884	0	C5_B_memory_CXCR4
SRRM2	0	-0.8788150183916472	0.41	0.591	0	C5_B_memory_CXCR4
CFAP20	0	0.8139156798645634	0.245	0.07	0	C5_B_memory_CXCR4
CNOT1	0	0.7978497373979649	0.282	0.076	0	C5_B_memory_CXCR4
EIF1	0	0.41184051548145373	0.942	0.899	0	C5_B_memory_CXCR4
DDX5	0	1.1346626528155648	0.801	0.439	0	C5_B_memory_CXCR4
RPL38	0	0.7780182836123637	0.745	0.549	0	C5_B_memory_CXCR4
H3F3B	0	-1.8886288473698887	0.85	0.97	0	C5_B_memory_CXCR4
EEF2	0	1.1501031195977682	0.745	0.511	0	C5_B_memory_CXCR4
RPL36	0	0.6302227498101676	0.827	0.747	0	C5_B_memory_CXCR4
RPS28	0	0.7666884897844835	0.875	0.822	0	C5_B_memory_CXCR4
JUND	0	1.2774046568302329	0.594	0.286	0	C5_B_memory_CXCR4
PPP1R15A	0	0.9131587375422638	0.809	0.585	0	C5_B_memory_CXCR4
RPS21	0	0.9664871095762688	0.86	0.772	0	C5_B_memory_CXCR4
SON	0	0.8025102880397963	0.764	0.468	0	C5_B_memory_CXCR4
RPL39	0	0.8263435041968865	0.868	0.834	0	C5_B_memory_CXCR4
MT-ND3	0	1.0121610529815088	0.988	0.875	0	C5_B_memory_CXCR4
STK17A	1.383378461027132e-307	-0.968476025935221	0.424	0.581	2.441801321558991e-303	C5_B_memory_CXCR4
TRA2B	5.073237636455226e-306	0.7121504938212468	0.6	0.358	8.954771752107119e-302	C5_B_memory_CXCR4
BCLAF1	1.6418821751331314e-302	0.615823883141851	0.58	0.331	2.89808622732749e-298	C5_B_memory_CXCR4
MEF2C	1.4364474321604098e-301	0.7035468175453734	0.493	0.256	2.5354733625063394e-297	C5_B_memory_CXCR4
TGFB1	5.5680832046307714e-298	-1.0069683150438868	0.122	0.298	9.828223664493775e-294	C5_B_memory_CXCR4
PNISR	2.7437201437237037e-296	0.6592563507823628	0.663	0.419	4.842940425686709e-292	C5_B_memory_CXCR4
ATP5F1E	8.867353105703382e-285	0.6510245687542295	0.651	0.45	1.565176496687704e-280	C5_B_memory_CXCR4
UBC	2.049947775166331e-283	0.51247368372935	0.836	0.752	3.618362817946091e-279	C5_B_memory_CXCR4
SF1	4.1938720009812766e-281	0.520990931056287	0.816	0.593	7.402603468932051e-277	C5_B_memory_CXCR4
LY9	5.73122521474137e-276	-1.0981055124063848	0.159	0.33	1.0116185626539991e-271	C5_B_memory_CXCR4
KLF2	2.0863318366491182e-267	-0.9092248430050631	0.492	0.622	3.682584324869359e-263	C5_B_memory_CXCR4
UBE2S	5.505325226707856e-267	-0.847141477170324	0.036	0.165	9.717449557662036e-263	C5_B_memory_CXCR4
NDUFA3	4.5422212005607387e-262	0.6272436786534199	0.202	0.055	8.01747464110976e-258	C5_B_memory_CXCR4
FOS	4.7974261617208305e-262	-0.8294228507059236	0.6	0.717	8.467936918053439e-258	C5_B_memory_CXCR4
SUB1	9.208312490026486e-262	0.6290007989675255	0.496	0.276	1.625359237614575e-257	C5_B_memory_CXCR4
MT-ND6	8.39027011875753e-260	0.8270132997580608	0.369	0.173	1.4809665786618915e-255	C5_B_memory_CXCR4
PET100	3.0471937883648754e-250	0.6616462999627842	0.238	0.081	5.378601755842842e-246	C5_B_memory_CXCR4
RPL19	3.335571847354381e-249	-0.326166239006878	0.881	0.908	5.887617867765217e-245	C5_B_memory_CXCR4
TMSB10	1.082834838568978e-247	0.4976686656352598	0.847	0.774	1.9113117735581029e-243	C5_B_memory_CXCR4
SNHG9	1.5961732525853772e-245	0.6878428128166345	0.2	0.058	2.8174054081384492e-241	C5_B_memory_CXCR4
EZR	1.8890746680083443e-243	-0.6892806839779464	0.69	0.758	3.3344056965015283e-239	C5_B_memory_CXCR4
YWHAZ	7.337723517976824e-242	0.47177623107357114	0.708	0.506	1.2951815781580893e-237	C5_B_memory_CXCR4
FTH1	6.056130474837769e-240	-0.5940096058991013	0.872	0.891	1.0689675901136147e-235	C5_B_memory_CXCR4
TMEM243	6.844729302898104e-239	0.5265874138668598	0.446	0.233	1.2081631692545443e-234	C5_B_memory_CXCR4
GNA13	2.8861231142097083e-238	-1.1109525346408644	0.089	0.233	5.094295908891556e-234	C5_B_memory_CXCR4
TNFRSF13C	3.581440189784274e-238	-0.8644498488861401	0.295	0.455	6.321600078988222e-234	C5_B_memory_CXCR4
TBC1D16	3.3262825680607047e-237	-0.8890043270852162	0.02	0.126	5.87122136088395e-233	C5_B_memory_CXCR4
CA5B	2.7331987912359096e-235	0.6649368108445375	0.249	0.092	4.824369186410504e-231	C5_B_memory_CXCR4
RPS26	2.914938023830705e-235	0.5434527693875122	0.836	0.829	5.1451571058635776e-231	C5_B_memory_CXCR4
ARIH1	1.5721769435585615e-232	-1.1620600668328434	0.109	0.258	2.775049523075217e-228	C5_B_memory_CXCR4
MZT2B	2.1295825970290703e-230	-0.8695191910235593	0.205	0.357	3.758926242016012e-226	C5_B_memory_CXCR4
DNAJA1	2.3436470905455223e-229	0.5839209046842444	0.374	0.182	4.1367714795219015e-225	C5_B_memory_CXCR4
FAM3C	6.175484904060901e-228	-1.1175601977756768	0.086	0.226	1.0900348404157897e-223	C5_B_memory_CXCR4
CPSF6	1.5656197143882495e-227	0.560897888073817	0.255	0.095	2.763475357866699e-223	C5_B_memory_CXCR4
YBX3	2.8225833683186564e-227	-0.9622873838248781	0.139	0.294	4.98214190341926e-223	C5_B_memory_CXCR4
SMAD7	3.763199447858681e-224	-0.8186726794438874	0.029	0.139	6.642423345415358e-220	C5_B_memory_CXCR4
HLA-DRA	3.486359242223567e-223	-0.43100111854482126	0.887	0.861	6.153772698448817e-219	C5_B_memory_CXCR4
ZNF207	9.137469654809015e-220	0.4860498832556921	0.339	0.156	1.6128547687703392e-215	C5_B_memory_CXCR4
PNRC1	9.890751362607117e-220	-0.5273795496721903	0.752	0.807	1.7458165230137823e-215	C5_B_memory_CXCR4
ANKRD49	3.4659962183062445e-219	0.6884350802156627	0.19	0.059	6.117829924932352e-215	C5_B_memory_CXCR4
SBDS	6.024767440934343e-215	0.5094925327228796	0.489	0.285	1.0634317009993207e-210	C5_B_memory_CXCR4
RPL10	1.478781089335218e-213	-0.33432011204755785	0.9	0.936	2.6101965007855934e-209	C5_B_memory_CXCR4
SRSF5	5.312798760080677e-213	0.49972304092130315	0.608	0.404	9.377621091418403e-209	C5_B_memory_CXCR4
SEPTIN9	5.131828537353486e-212	0.5249975393912074	0.249	0.097	9.058190551282638e-208	C5_B_memory_CXCR4
MAP3K8	9.740362783298794e-211	0.4631390719293651	0.523	0.309	1.71927143488007e-206	C5_B_memory_CXCR4
CDV3	5.091398187490226e-209	-0.8935029908273601	0.091	0.223	8.986826940738999e-205	C5_B_memory_CXCR4
RRP12	5.16184963004698e-208	0.6387609945149993	0.213	0.074	9.111180781995925e-204	C5_B_memory_CXCR4
RHOH	5.8134297394361525e-208	0.5147831756501722	0.496	0.295	1.0261284833078753e-203	C5_B_memory_CXCR4
EIF4H	3.681424746200103e-206	0.4715275244690321	0.277	0.116	6.4980828195178025e-202	C5_B_memory_CXCR4
BASP1	1.3389185770679413e-205	-0.773778825800709	0.089	0.222	2.3633251803826232e-201	C5_B_memory_CXCR4
RPL36A	6.919426376715034e-204	0.4490858647211282	0.781	0.687	1.2213479497539705e-199	C5_B_memory_CXCR4
NDUFC1	1.349192529392941e-200	0.5211815066347052	0.191	0.063	2.38145973363148e-196	C5_B_memory_CXCR4
CCDC173	3.690718349844953e-199	0.5307570215260794	0.13	0.027	6.514486959311327e-195	C5_B_memory_CXCR4
ARHGEF1	4.841110128963618e-199	0.4673923239450294	0.248	0.098	8.545043488633684e-195	C5_B_memory_CXCR4
CRIP1	1.310027647767028e-198	0.7559114157080629	0.495	0.316	2.312329801073581e-194	C5_B_memory_CXCR4
NFKB1	2.187755862958223e-195	0.6573176376914115	0.168	0.05	3.861607873707559e-191	C5_B_memory_CXCR4
ALKBH5	6.521621736874828e-195	0.4195123021618581	0.133	0.03	1.151131452775776e-190	C5_B_memory_CXCR4
CSDE1	2.5286897173824843e-194	0.4325202411780622	0.405	0.215	4.4633902201518233e-190	C5_B_memory_CXCR4
MT-CO1	5.039291061365745e-194	-0.33391067125222396	0.999	0.999	8.894852652416677e-190	C5_B_memory_CXCR4
SET	1.902260036840885e-192	-0.8025951592308751	0.265	0.401	3.357679191027846e-188	C5_B_memory_CXCR4
COX17	1.988171106507215e-192	0.5507841556073988	0.221	0.085	3.5093208200958856e-188	C5_B_memory_CXCR4
NDUFA1	2.0515088502186476e-192	0.50463255610583	0.327	0.16	3.621118271520935e-188	C5_B_memory_CXCR4
MYADM	9.646674265675147e-191	0.6497431399216642	0.43	0.256	1.7027344746343202e-186	C5_B_memory_CXCR4
SNW1	8.912562648029079e-189	0.5911350504329906	0.249	0.105	1.5731564330036128e-184	C5_B_memory_CXCR4
ARHGAP24	3.21230898030278e-188	0.5333954601772652	0.316	0.152	5.670046581132437e-184	C5_B_memory_CXCR4
YPEL3	7.968718292873965e-187	-0.816621745775419	0.132	0.266	1.4065584658751836e-182	C5_B_memory_CXCR4
PTMA	9.296366880491128e-187	-0.34582227543520805	0.885	0.906	1.640901718075489e-182	C5_B_memory_CXCR4
KDM2A	2.1579320153423063e-180	0.4977059501575637	0.247	0.105	3.808965800280705e-176	C5_B_memory_CXCR4
KRT10	2.629032739950259e-180	0.5205939722638433	0.34	0.176	4.640505689286202e-176	C5_B_memory_CXCR4
SEC61G	1.598719042271241e-179	0.5183768908365103	0.204	0.077	2.8218989815129675e-175	C5_B_memory_CXCR4
ARHGAP4	1.8555332363998197e-177	0.44453999173621006	0.2	0.073	3.2752017155693214e-173	C5_B_memory_CXCR4
UBE2R2	7.50358387849324e-177	-0.7180048587610297	0.034	0.13	1.3244575903928417e-172	C5_B_memory_CXCR4
GLS	1.0355771730450434e-174	-0.9304232282467071	0.053	0.159	1.827897268141806e-170	C5_B_memory_CXCR4
RPS5	2.8609958970786154e-173	-0.38747476610864595	0.808	0.808	5.049943857933464e-169	C5_B_memory_CXCR4
MAPK1IP1L	8.456575569217124e-172	0.43761013814388083	0.454	0.271	1.4926701537225146e-167	C5_B_memory_CXCR4
RIPOR2	1.3689282727343213e-171	0.3999263707487368	0.302	0.145	2.4162952942033506e-167	C5_B_memory_CXCR4
SMAD4	5.921085764830009e-171	-0.756932011301116	0.019	0.101	1.0451308483501449e-166	C5_B_memory_CXCR4
AFF3	1.2272429613649652e-168	0.5473330707839743	0.473	0.292	2.1662065511053e-164	C5_B_memory_CXCR4
CHIC2	1.3006251233900586e-168	0.4413592941654718	0.189	0.07	2.2957334052957923e-164	C5_B_memory_CXCR4
DDX3X	1.580028185087e-168	0.544727544831167	0.349	0.186	2.7889077494970634e-164	C5_B_memory_CXCR4
RBM23	3.275236216991035e-168	0.528917595087439	0.224	0.093	5.781119446610876e-164	C5_B_memory_CXCR4
MPC2	4.0370624440956376e-168	0.49187876429802213	0.243	0.107	7.12581892007321e-164	C5_B_memory_CXCR4
SFPQ	4.671658129511165e-168	0.43847413979256067	0.445	0.259	8.245943764400158e-164	C5_B_memory_CXCR4
SZRD1	3.628761138118716e-167	0.48543090360307317	0.208	0.083	6.405126284893345e-163	C5_B_memory_CXCR4
EIF1B	4.7583454040687175e-167	0.42998399459929626	0.604	0.411	8.398955472721693e-163	C5_B_memory_CXCR4
ZC3H15	9.77103807501924e-167	0.4461680375522217	0.473	0.289	1.724685930621646e-162	C5_B_memory_CXCR4
COX6C	2.0404955304701496e-166	0.4969629929839725	0.383	0.218	3.601678660832861e-162	C5_B_memory_CXCR4
GNAI2	2.0593876808061078e-166	-0.7168429096343426	0.081	0.193	3.6350251953908607e-162	C5_B_memory_CXCR4
RAB21	4.506630707737562e-166	-0.7885142136428565	0.058	0.163	7.954653862227571e-162	C5_B_memory_CXCR4
RPGR	2.6605479554818436e-164	0.6285886765252746	0.157	0.051	4.696133196221002e-160	C5_B_memory_CXCR4
MT-ND4	3.100353556557468e-164	-0.36653571762171744	0.917	0.945	5.472434062679587e-160	C5_B_memory_CXCR4
SNX2	4.9073794328746724e-163	0.4119644058128298	0.432	0.253	8.662015436967084e-159	C5_B_memory_CXCR4
POU2AF1	1.4033197144353284e-162	0.41513208124791956	0.155	0.05	2.476999627949798e-158	C5_B_memory_CXCR4
MAPRE1	4.959145513524677e-162	0.41013861068649393	0.188	0.07	8.753387745922407e-158	C5_B_memory_CXCR4
RBM39	3.703949491244532e-160	0.36326402673269964	0.785	0.614	6.537841246995723e-156	C5_B_memory_CXCR4
RPL7A	3.035339491420469e-159	-0.32008015144441604	0.851	0.856	5.35767773630627e-155	C5_B_memory_CXCR4
UFC1	1.4000400080892192e-158	0.5215759568414122	0.385	0.225	2.471210618278281e-154	C5_B_memory_CXCR4
HLA-DPB1	3.078095641239552e-157	-0.4205853854564441	0.779	0.787	5.433146616351934e-153	C5_B_memory_CXCR4
CWC25	1.1904955896068022e-156	0.5014944478709249	0.254	0.118	2.1013437652149664e-152	C5_B_memory_CXCR4
CNBP	1.348071395354896e-156	-0.7469916879522607	0.227	0.35	2.379480819940927e-152	C5_B_memory_CXCR4
CNOT8	5.236711554712221e-154	0.44557277163230924	0.188	0.073	9.243319565222542e-150	C5_B_memory_CXCR4
CHPT1	9.690026049204198e-153	-0.7708345901445255	0.171	0.294	1.710386497945033e-148	C5_B_memory_CXCR4
HNRNPK	5.7761107779563155e-152	0.4074670302664143	0.429	0.257	1.0195413134170692e-147	C5_B_memory_CXCR4
YWHAH	1.0261117361513612e-151	-0.8917907038602647	0.133	0.247	1.8111898254807676e-147	C5_B_memory_CXCR4
SREK1	2.30497855317849e-151	0.5532757868275736	0.222	0.098	4.068517644215353e-147	C5_B_memory_CXCR4
CIR1	1.2118157581802679e-150	0.49541748204782166	0.319	0.171	2.138975994763991e-146	C5_B_memory_CXCR4
ZNF136	1.5282652466137614e-150	0.4211476895011494	0.119	0.032	2.6975409867979505e-146	C5_B_memory_CXCR4
FCRL1	5.018815117688261e-150	0.4962691776768333	0.251	0.119	8.85871056423155e-146	C5_B_memory_CXCR4
AKIRIN1	1.0836799157400297e-149	0.4175489051668071	0.174	0.065	1.9128034192727265e-145	C5_B_memory_CXCR4
NFKBIZ	1.378112945336854e-149	0.5177849241699396	0.218	0.096	2.432507159814081e-145	C5_B_memory_CXCR4
MTRNR2L12	2.1412648051373314e-149	0.663577165743215	0.335	0.185	3.779546507547904e-145	C5_B_memory_CXCR4
IFT20	1.1607184625499547e-148	0.5260018619038604	0.121	0.034	2.048784158246925e-144	C5_B_memory_CXCR4
MOB3A	9.684763619838334e-148	0.4060595526640798	0.22	0.095	1.7094576265376644e-143	C5_B_memory_CXCR4
ID3	1.5278542989457918e-147	-0.7529367081400957	0.05	0.143	2.696815623069217e-143	C5_B_memory_CXCR4
SAP18	2.0990212394375886e-147	0.42141538509154297	0.416	0.251	3.704982389731288e-143	C5_B_memory_CXCR4
RPS10	3.475282213414233e-147	0.5148552146767422	0.337	0.189	6.134220634897463e-143	C5_B_memory_CXCR4
HNRNPL	5.39438543141348e-147	-0.7545887404579692	0.231	0.351	9.521629724987933e-143	C5_B_memory_CXCR4
TARDBP	7.012334040860023e-147	0.4534887586435823	0.192	0.078	1.2377470815522026e-142	C5_B_memory_CXCR4
DDX21	1.5182489230378346e-145	0.4959316417027697	0.664	0.486	2.6798611740540816e-141	C5_B_memory_CXCR4
BZW1	1.5266898335424998e-145	0.35835894231666665	0.388	0.222	2.6947602251858666e-141	C5_B_memory_CXCR4
PIM2	6.866056990643948e-144	0.4547843854844583	0.256	0.125	1.2119277194185633e-139	C5_B_memory_CXCR4
RPL13A	3.6072850690508854e-143	-0.3458713061586245	0.827	0.83	6.367218875381718e-139	C5_B_memory_CXCR4
UBL5	5.982016923363946e-143	0.42714995858519345	0.289	0.151	1.0558858071429701e-138	C5_B_memory_CXCR4
ROMO1	6.720668480422327e-143	0.44101275320827527	0.192	0.08	1.1862651934793449e-138	C5_B_memory_CXCR4
NFKBIA	1.2257645453155715e-142	0.3597667184634017	0.843	0.735	2.1635969989365154e-138	C5_B_memory_CXCR4
DPH3	1.223481102354058e-141	0.3847048010262489	0.152	0.054	2.1595664937651475e-137	C5_B_memory_CXCR4
XIST	1.5089033591528364e-141	0.7478233574227565	0.127	0.04	2.6633653192406714e-137	C5_B_memory_CXCR4
PBXIP1	1.1383342863465457e-140	0.4959984980273678	0.129	0.04	2.0092738488302877e-136	C5_B_memory_CXCR4
SF3A1	1.1512299176076227e-140	0.40577607282305594	0.157	0.057	2.0320359275692148e-136	C5_B_memory_CXCR4
RSL24D1	2.155714465708123e-140	0.42846821794388124	0.403	0.244	3.805051603421407e-136	C5_B_memory_CXCR4
