gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
ISG15	0	1.9032247399865476	0.494	0.142	0	C1_HBEC_Club_SCGB1A1
AURKAIP1	0	0.36038760316768115	0.715	0.578	0	C1_HBEC_Club_SCGB1A1
MRPL20	0	0.42770729878000835	0.709	0.519	0	C1_HBEC_Club_SCGB1A1
RPL22	0	-0.3147265943069386	0.958	0.97	0	C1_HBEC_Club_SCGB1A1
CAMTA1	0	-0.3251885836069659	0.58	0.666	0	C1_HBEC_Club_SCGB1A1
PARK7	0	0.3995979876066771	0.811	0.689	0	C1_HBEC_Club_SCGB1A1
ERRFI1	0	-1.1145198663922862	0.505	0.743	0	C1_HBEC_Club_SCGB1A1
ENO1	0	-0.5390966677975793	0.673	0.78	0	C1_HBEC_Club_SCGB1A1
DHRS3	0	-0.7231228629570947	0.609	0.792	0	C1_HBEC_Club_SCGB1A1
EPHA2	0	-0.48437759124445945	0.685	0.759	0	C1_HBEC_Club_SCGB1A1
RCC2	0	0.30798246489750825	0.449	0.271	0	C1_HBEC_Club_SCGB1A1
MINOS1	0	0.3807790307373552	0.629	0.451	0	C1_HBEC_Club_SCGB1A1
ID3	0	0.5969157926236102	0.595	0.42	0	C1_HBEC_Club_SCGB1A1
RPL11	0	-0.2581981740379664	0.984	0.985	0	C1_HBEC_Club_SCGB1A1
GRHL3	0	-0.42175955377315905	0.077	0.254	0	C1_HBEC_Club_SCGB1A1
NIPAL3	0	0.26159781015568995	0.349	0.175	0	C1_HBEC_Club_SCGB1A1
SRRM1	0	-0.44830157162942363	0.686	0.77	0	C1_HBEC_Club_SCGB1A1
SYF2	0	-0.40415374133876547	0.625	0.721	0	C1_HBEC_Club_SCGB1A1
SH3BGRL3	0	-0.6891372038709713	0.747	0.827	0	C1_HBEC_Club_SCGB1A1
WASF2	0	-0.9097153682593375	0.657	0.812	0	C1_HBEC_Club_SCGB1A1
IFI6	0	1.3472571543842504	0.398	0.102	0	C1_HBEC_Club_SCGB1A1
PTAFR	0	-0.29230146813495284	0.095	0.249	0	C1_HBEC_Club_SCGB1A1
SRSF4	0	-0.34999684663163566	0.587	0.672	0	C1_HBEC_Club_SCGB1A1
PTP4A2	0	-0.3627829981494828	0.725	0.788	0	C1_HBEC_Club_SCGB1A1
KIAA1522	0	-0.34088089503731633	0.662	0.735	0	C1_HBEC_Club_SCGB1A1
SFPQ	0	0.6709483994597719	0.653	0.323	0	C1_HBEC_Club_SCGB1A1
NDUFS5	0	0.3665224879901099	0.884	0.819	0	C1_HBEC_Club_SCGB1A1
EDN2	0	-1.0192395779741992	0.096	0.401	0	C1_HBEC_Club_SCGB1A1
SLC2A1	0	-2.495574090260696	0.554	0.901	0	C1_HBEC_Club_SCGB1A1
EBNA1BP2	0	0.28809450689383237	0.368	0.199	0	C1_HBEC_Club_SCGB1A1
ARTN	0	-0.7127035531919845	0.211	0.46	0	C1_HBEC_Club_SCGB1A1
PIK3R3	0	0.29964157166925487	0.291	0.098	0	C1_HBEC_Club_SCGB1A1
TSPAN1	0	0.39471238496858874	0.868	0.769	0	C1_HBEC_Club_SCGB1A1
CYP4B1	0	0.7547409187704943	0.729	0.404	0	C1_HBEC_Club_SCGB1A1
CYP4X1	0	0.5871363858219323	0.49	0.197	0	C1_HBEC_Club_SCGB1A1
DHCR24	0	0.4060578058072182	0.738	0.6	0	C1_HBEC_Club_SCGB1A1
TACSTD2	0	-0.37091068104025515	0.96	0.975	0	C1_HBEC_Club_SCGB1A1
JUN	0	0.9224464831646237	0.923	0.804	0	C1_HBEC_Club_SCGB1A1
NFIA	0	0.5296663058481872	0.652	0.405	0	C1_HBEC_Club_SCGB1A1
AK4	0	-0.4741865469905604	0.081	0.336	0	C1_HBEC_Club_SCGB1A1
GADD45A	0	-0.5265429050845714	0.687	0.779	0	C1_HBEC_Club_SCGB1A1
IFI44L	0	0.8636499262777169	0.258	0.016	0	C1_HBEC_Club_SCGB1A1
IFI44	0	0.5668942263094843	0.345	0.085	0	C1_HBEC_Club_SCGB1A1
GNG5	0	-0.3387059173351621	0.873	0.921	0	C1_HBEC_Club_SCGB1A1
CYR61	0	0.6578674008513157	0.509	0.342	0	C1_HBEC_Club_SCGB1A1
CLCA2	0	0.5143133446013353	0.358	0.21	0	C1_HBEC_Club_SCGB1A1
SH3GLB1	0	-0.42383249057563654	0.679	0.772	0	C1_HBEC_Club_SCGB1A1
GBP1	0	0.3139230404608467	0.279	0.13	0	C1_HBEC_Club_SCGB1A1
F3	0	-1.038971594380666	0.734	0.882	0	C1_HBEC_Club_SCGB1A1
CNN3	0	-0.8943224204265302	0.421	0.657	0	C1_HBEC_Club_SCGB1A1
AGL	0	0.2586336285827395	0.397	0.232	0	C1_HBEC_Club_SCGB1A1
VAV3	0	0.3384425024609471	0.315	0.105	0	C1_HBEC_Club_SCGB1A1
PSMA5	0	0.3587683721367062	0.647	0.494	0	C1_HBEC_Club_SCGB1A1
AHCYL1	0	-0.37064341541775314	0.643	0.709	0	C1_HBEC_Club_SCGB1A1
DENND2C	0	-0.6747040131132017	0.315	0.528	0	C1_HBEC_Club_SCGB1A1
VTCN1	0	0.33273208370463675	0.362	0.166	0	C1_HBEC_Club_SCGB1A1
SELENBP1	0	0.5976881722014113	0.577	0.295	0	C1_HBEC_Club_SCGB1A1
S100A10	0	-1.0381698582650096	0.891	0.967	0	C1_HBEC_Club_SCGB1A1
S100A11	0	0.3411106330795084	0.996	0.99	0	C1_HBEC_Club_SCGB1A1
SPRR3	0	-1.0582341762524274	0.155	0.374	0	C1_HBEC_Club_SCGB1A1
SPRR1B	0	-1.423926246262654	0.344	0.612	0	C1_HBEC_Club_SCGB1A1
SPRR2D	0	-0.3422157949448063	0.06	0.202	0	C1_HBEC_Club_SCGB1A1
SPRR2A	0	-0.5703568258325059	0.116	0.32	0	C1_HBEC_Club_SCGB1A1
S100A2	0	-0.2881850341945835	0.837	0.932	0	C1_HBEC_Club_SCGB1A1
S100A14	0	-0.8272255607820949	0.751	0.881	0	C1_HBEC_Club_SCGB1A1
RPS27	0	-0.4752809739677888	0.993	0.995	0	C1_HBEC_Club_SCGB1A1
ADAR	0	0.4485688836765439	0.587	0.39	0	C1_HBEC_Club_SCGB1A1
MUC1	0	0.5394784801002197	0.728	0.652	0	C1_HBEC_Club_SCGB1A1
CCT3	0	0.3583483709567773	0.642	0.461	0	C1_HBEC_Club_SCGB1A1
NAXE	0	0.2739043180605069	0.371	0.189	0	C1_HBEC_Club_SCGB1A1
CRABP2	0	-0.4768936276738539	0.405	0.608	0	C1_HBEC_Club_SCGB1A1
IFI16	0	0.6455731041839493	0.705	0.49	0	C1_HBEC_Club_SCGB1A1
TAGLN2	0	-0.45152817405385104	0.691	0.785	0	C1_HBEC_Club_SCGB1A1
NECTIN4	0	-0.7023635779777215	0.508	0.679	0	C1_HBEC_Club_SCGB1A1
SDHC	0	0.3484600967737712	0.652	0.481	0	C1_HBEC_Club_SCGB1A1
PBX1	0	0.539958162963146	0.622	0.362	0	C1_HBEC_Club_SCGB1A1
ATP1B1	0	-0.3955571198042196	0.797	0.839	0	C1_HBEC_Club_SCGB1A1
QSOX1	0	-0.4379521949212102	0.366	0.513	0	C1_HBEC_Club_SCGB1A1
DHX9	0	0.3589071581259754	0.512	0.297	0	C1_HBEC_Club_SCGB1A1
PKP1	0	-0.4367439464117491	0.343	0.489	0	C1_HBEC_Club_SCGB1A1
ELF3	0	-0.2882142863562174	0.941	0.973	0	C1_HBEC_Club_SCGB1A1
BTG2	0	0.8444381036022801	0.829	0.621	0	C1_HBEC_Club_SCGB1A1
PPP1R15B	0	-0.36551930792543075	0.308	0.436	0	C1_HBEC_Club_SCGB1A1
PIGR	0	0.7770654927934717	0.684	0.594	0	C1_HBEC_Club_SCGB1A1
YOD1	0	-0.3156840387070182	0.154	0.28	0	C1_HBEC_Club_SCGB1A1
ATF3	0	0.5649534027892058	0.679	0.548	0	C1_HBEC_Club_SCGB1A1
TLR5	0	0.28970451242596135	0.375	0.204	0	C1_HBEC_Club_SCGB1A1
EPHX1	0	0.565190907044067	0.656	0.389	0	C1_HBEC_Club_SCGB1A1
ACBD3	0	-0.4409763646260596	0.445	0.576	0	C1_HBEC_Club_SCGB1A1
PARP1	0	0.28418593045440055	0.384	0.198	0	C1_HBEC_Club_SCGB1A1
