gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
SFTPA2	3.675835752182343e-157	-4.931603491365073	0	1	9.243624166012938e-153	C9_T|NK_NKG7
SFTPC	3.675835752182343e-157	-8.114650610065326	0	1	9.243624166012938e-153	C9_T|NK_NKG7
SFTPA1	3.579054500391888e-154	-5.19506767489087	0	0.982	9.000248352135481e-150	C9_T|NK_NKG7
GNB2L1	3.579054500391888e-154	-3.8636074490275805	0	0.982	9.000248352135481e-150	C9_T|NK_NKG7
ATP5E	3.579054500391888e-154	-3.4474763043877346	0	0.982	9.000248352135481e-150	C9_T|NK_NKG7
SFTPB	1.1724959028207074e-148	-5.844455385366217	0.002	0.964	2.948475446823233e-144	C9_T|NK_NKG7
GLTSCR2	3.205253903314221e-148	-2.9237866670961976	0	0.946	8.060251990664273e-144	C9_T|NK_NKG7
NAPSA	5.0408865089425425e-146	-3.669929666095055	0.005	0.982	1.2676317304037812e-141	C9_T|NK_NKG7
ATP5G2	2.94846578774174e-145	-2.400843701286804	0	0.929	7.414506916434154e-141	C9_T|NK_NKG7
RNASE1	6.648917479976419e-142	-2.5915999620955295	0.002	0.929	1.67200327868967e-137	C9_T|NK_NKG7
ATP5L	2.050482236141982e-136	-2.487261985274788	0	0.875	5.156347679226242e-132	C9_T|NK_NKG7
SELK	1.4661376832544519e-130	-2.320545167360886	0	0.839	3.68689643207997e-126	C9_T|NK_NKG7
CXCL2	7.716216515913011e-122	-3.087265036315357	0	0.786	1.940396967256645e-117	C9_T|NK_NKG7
SCGB3A2	7.716216515913011e-122	-6.222928716419979	0	0.786	1.940396967256645e-117	C9_T|NK_NKG7
TCEB2	7.716216515913011e-122	-2.0678446425903707	0	0.786	1.940396967256645e-117	C9_T|NK_NKG7
ATP5D	7.716216515913011e-122	-1.8544838700378299	0	0.786	1.940396967256645e-117	C9_T|NK_NKG7
SFTPD	3.4434200467813016e-113	-2.4999846772421166	0	0.732	8.65916839164094e-109	C9_T|NK_NKG7
SEPW1	3.4434200467813016e-113	-2.0647154953094784	0	0.732	8.65916839164094e-109	C9_T|NK_NKG7
ATP5J	3.4434200467813016e-113	-1.826305710274262	0	0.732	8.65916839164094e-109	C9_T|NK_NKG7
XIST	2.537432004119916e-110	-2.0962885353797063	0	0.714	6.380880260760353e-106	C9_T|NK_NKG7
ATPIF1	2.537432004119916e-110	-1.9021083512830923	0	0.714	6.380880260760353e-106	C9_T|NK_NKG7
ATP5I	1.8363313614556254e-107	-1.9148637818894545	0	0.696	4.617822474652462e-103	C9_T|NK_NKG7
C19orf43	1.3052362447959335e-104	-1.6999750964924871	0	0.679	3.282277584788334e-100	C9_T|NK_NKG7
RPS17	1.9614655093671524e-102	-4.2629118963268855	0.052	1	4.932497316405578e-98	C9_T|NK_NKG7
C8orf4	9.112516680721358e-102	-2.2320545520440054	0	0.661	2.291524569701e-97	C9_T|NK_NKG7
USMG5	9.112516680721358e-102	-1.9371705169789515	0	0.661	2.291524569701e-97	C9_T|NK_NKG7
ATP5B	9.112516680721358e-102	-1.5209681654271083	0	0.661	2.291524569701e-97	C9_T|NK_NKG7
C14orf2	9.112516680721358e-102	-1.81902222394845	0	0.661	2.291524569701e-97	C9_T|NK_NKG7
SLC34A2	5.4984421032362855e-99	-2.2286565047766858	0.006	0.714	1.3826932357008288e-94	C9_T|NK_NKG7
EGR1	7.111293332089497e-99	-3.15545434748757	0.032	0.911	1.7882769342205456e-94	C9_T|NK_NKG7
FOSB	5.733882772443137e-98	-3.008173529710006	0.039	0.964	1.4418995007862756e-93	C9_T|NK_NKG7
AC090498.1	4.210094282861452e-96	-1.545616208697484	0	0.625	1.0587124093111693e-91	C9_T|NK_NKG7
SERPINA1	1.783104686639898e-95	-1.5489375698309844	0.003	0.661	4.483973355493352e-91	C9_T|NK_NKG7
NR4A1	3.301821602176001e-95	-1.967811847247701	0.015	0.786	8.30309078299199e-91	C9_T|NK_NKG7
SFTA2	2.786496878770887e-93	-2.81564951030222	0	0.607	7.00720370104515e-89	C9_T|NK_NKG7
ATP5EP2	2.786496878770887e-93	-1.5165247165849192	0	0.607	7.00720370104515e-89	C9_T|NK_NKG7
GPRC5A	3.5722429045098548e-93	-1.8586069991810008	0.003	0.643	8.983119231970932e-89	C9_T|NK_NKG7
RPS10	1.0821132993852057e-92	-3.5593080355255555	0.056	0.964	2.7211903139639767e-88	C9_T|NK_NKG7
MGST1	1.8046747722015417e-90	-2.101528812442282	0.008	0.679	4.538215649655217e-86	C9_T|NK_NKG7
MYEOV2	1.8120139529532014e-90	-1.362596458764055	0	0.589	4.556671487491416e-86	C9_T|NK_NKG7
SFTA3	4.374962950953213e-90	-1.62434253135599	0.002	0.607	1.1001719332762046e-85	C9_T|NK_NKG7
GPX1	1.157801289625772e-87	-1.8428007776124782	0	0.571	2.911522903021929e-83	C9_T|NK_NKG7
TSC22D1	9.25367662333384e-87	-2.1193656285761926	0.014	0.714	2.3270220604697605e-82	C9_T|NK_NKG7
SEPP1	7.269596954263607e-85	-1.4510770703158768	0	0.554	1.828085546088669e-80	C9_T|NK_NKG7
PGC	7.269596954263607e-85	-1.832469903200737	0	0.554	1.828085546088669e-80	C9_T|NK_NKG7
KIAA1683	7.269596954263607e-85	-1.3531191883550202	0	0.554	1.828085546088669e-80	C9_T|NK_NKG7
C16orf89	7.781439669241447e-85	-1.9862838744918956	0.002	0.571	1.9567986336241467e-80	C9_T|NK_NKG7
MUC1	7.752903779241998e-84	-2.8421022335485464	0.011	0.661	1.949622713365985e-79	C9_T|NK_NKG7
ATP5G3	2.720304645478741e-79	-1.2336567749289562	0	0.518	6.840750091985391e-75	C9_T|NK_NKG7
C11orf31	2.720304645478741e-79	-1.4337224319971538	0	0.518	6.840750091985391e-75	C9_T|NK_NKG7
RHOB	4.70814305105155e-79	-2.163163117170668	0.012	0.643	1.1839567330479332e-74	C9_T|NK_NKG7
CLDN4	5.190780738292488e-79	-1.58097994436704	0.006	0.589	1.3053256322584119e-74	C9_T|NK_NKG7
C3	8.152973436494917e-77	-1.6864963353068334	0.008	0.589	2.0502282300753767e-72	C9_T|NK_NKG7
AK1	1.621524596710994e-76	-1.3258914849687773	0	0.5	4.077647903349137e-72	C9_T|NK_NKG7
SHFM1	1.621524596710994e-76	-1.2815320955332639	0	0.5	4.077647903349137e-72	C9_T|NK_NKG7
ATP5C1	1.621524596710994e-76	-1.1369485649545028	0	0.5	4.077647903349137e-72	C9_T|NK_NKG7
LINC00493	1.621524596710994e-76	-1.2771789016391866	0	0.5	4.077647903349137e-72	C9_T|NK_NKG7
SCGB1A1	3.814814232062022e-74	-2.4336017804488086	0.085	0.982	9.593113349366366e-70	C9_T|NK_NKG7
SEP15	9.501320256263617e-74	-1.2982487901477722	0	0.482	2.389297004842612e-69	C9_T|NK_NKG7
ATP5J2	9.501320256263617e-74	-1.2885382723491468	0	0.482	2.389297004842612e-69	C9_T|NK_NKG7
ATP5A1	9.501320256263617e-74	-1.2987033247590585	0	0.482	2.389297004842612e-69	C9_T|NK_NKG7
SCGB3A1	1.299307955978796e-71	-2.941703841779399	0.071	0.929	3.267369716899878e-67	C9_T|NK_NKG7
PPP1R15A	1.956548782898867e-71	-2.032724929914613	0.065	0.929	4.9201332243557813e-67	C9_T|NK_NKG7
SELT	5.473194305783848e-71	-1.1392697563814216	0	0.464	1.3763441720754642e-66	C9_T|NK_NKG7
C14orf166	5.473194305783848e-71	-1.240599322182687	0	0.464	1.3763441720754642e-66	C9_T|NK_NKG7
VIMP	5.473194305783848e-71	-1.1301271308159193	0	0.464	1.3763441720754642e-66	C9_T|NK_NKG7
ATP5H	5.473194305783848e-71	-1.1593806495740149	0	0.464	1.3763441720754642e-66	C9_T|NK_NKG7
ATP5O	5.473194305783848e-71	-1.1968500541755502	0	0.464	1.3763441720754642e-66	C9_T|NK_NKG7
ATF3	6.166750690340969e-69	-2.2444468608235404	0.018	0.625	1.5507527961000434e-64	C9_T|NK_NKG7
ELF3	9.387614901892042e-69	-1.820279625485204	0.027	0.696	2.360703519378792e-64	C9_T|NK_NKG7
ERRFI1	3.0998357992841198e-68	-1.208045718450601	0	0.446	7.795157084459776e-64	C9_T|NK_NKG7
CYR61	3.0998357992841198e-68	-1.4062338759633037	0	0.446	7.795157084459776e-64	C9_T|NK_NKG7
C20orf24	3.0998357992841198e-68	-1.0676578739976021	0	0.446	7.795157084459776e-64	C9_T|NK_NKG7
ID1	7.434442786901626e-68	-1.3695843733932682	0.003	0.482	1.869539327622152e-63	C9_T|NK_NKG7
EMP2	2.9373589401607583e-66	-1.8820020682435488	0.008	0.518	7.386576526822259e-62	C9_T|NK_NKG7
KCNQ1OT1	3.716440116472864e-66	-2.200567616340687	0.014	0.571	9.34573196089431e-62	C9_T|NK_NKG7
SDC4	5.171316895785368e-66	-1.7863750707073285	0.018	0.607	1.3004310597831466e-61	C9_T|NK_NKG7
PEBP4	1.7263330353870808e-65	-1.3458458806397782	0	0.429	4.3412096840878923e-61	C9_T|NK_NKG7
CLDN18	1.7263330353870808e-65	-1.1793627100257218	0	0.429	4.3412096840878923e-61	C9_T|NK_NKG7
CD59	2.300718053092504e-65	-1.6404717301694518	0.032	0.696	5.78561568811172e-61	C9_T|NK_NKG7
SELENBP1	8.044132532207974e-64	-1.2917625798300842	0.011	0.536	2.0228580078743395e-59	C9_T|NK_NKG7
PSMA2	2.968844413343439e-63	-1.1521054451596502	0.006	0.482	7.465753046234746e-59	C9_T|NK_NKG7
LMNA	3.632430914607938e-63	-2.8563496194467106	0.065	0.839	9.134474020964582e-59	C9_T|NK_NKG7
ADIRF	8.83910849883218e-63	-1.583453295274459	0.006	0.482	2.222770614201328e-58	C9_T|NK_NKG7
C7orf73	9.45472508294648e-63	-0.9402835823236633	0	0.411	2.3775797166085514e-58	C9_T|NK_NKG7
C19orf60	9.45472508294648e-63	-0.9346573661142992	0	0.411	2.3775797166085514e-58	C9_T|NK_NKG7
NEDD4L	1.29704251474225e-62	-1.1756566056426003	0.005	0.464	3.261672811822336e-58	C9_T|NK_NKG7
EFNA1	1.8646722026857725e-62	-1.2629678062760228	0.005	0.464	4.689091188093912e-58	C9_T|NK_NKG7
EIF4A1	2.0482114982475575e-61	-1.2814607489928518	0.032	0.679	5.150637454643133e-57	C9_T|NK_NKG7
SNHG25	5.092907755985998e-60	-1.1828303403144484	0	0.393	1.2807135133977987e-55	C9_T|NK_NKG7
C9orf142	5.092907755985998e-60	-1.0700533704489856	0	0.393	1.2807135133977987e-55	C9_T|NK_NKG7
EIF5AL1	1.0550604220067682e-59	-0.9991029554793859	0.002	0.411	2.65316044322042e-55	C9_T|NK_NKG7
BEST1	1.2390069880069608e-59	-0.9604952290028211	0.003	0.429	3.115730872741104e-55	C9_T|NK_NKG7
FXYD3	1.0188706902440892e-57	-1.5487642556510308	0.014	0.518	2.5621541247568114e-53	C9_T|NK_NKG7
C4BPA	2.698571572198897e-57	-1.5471992271951984	0	0.375	6.786097932608567e-53	C9_T|NK_NKG7
TFPI	2.698571572198897e-57	-1.1824164606223924	0	0.375	6.786097932608567e-53	C9_T|NK_NKG7
RND1	2.698571572198897e-57	-1.0419468064219435	0	0.375	6.786097932608567e-53	C9_T|NK_NKG7
WBP5	2.698571572198897e-57	-1.2104540942245834	0	0.375	6.786097932608567e-53	C9_T|NK_NKG7
WHSC1L1	2.698571572198897e-57	-0.9845347235370387	0	0.375	6.786097932608567e-53	C9_T|NK_NKG7
TCEB1	2.698571572198897e-57	-0.7808259994888411	0	0.375	6.786097932608567e-53	C9_T|NK_NKG7
HN1	2.698571572198897e-57	-0.9680182558960989	0	0.375	6.786097932608567e-53	C9_T|NK_NKG7
CTD-3252C9.4	2.698571572198897e-57	-1.4594725329855052	0	0.375	6.786097932608567e-53	C9_T|NK_NKG7
CXCL17	5.401749294138444e-57	-2.0854900976350335	0.024	0.589	1.3583778949969946e-52	C9_T|NK_NKG7
NBEAL1	1.9435540777673366e-56	-1.8463591623780766	0.07	0.821	4.8874554393615216e-52	C9_T|NK_NKG7
ZFAND5	3.6027468753620884e-56	-1.7829833679393425	0.079	0.857	9.059827567473043e-52	C9_T|NK_NKG7
GADD45B	7.571705854598862e-55	-2.560365440429636	0.106	0.929	1.904056871255976e-50	C9_T|NK_NKG7
DUSP1	7.942752044723173e-55	-2.804493288831745	0.124	0.946	1.9973638566865364e-50	C9_T|NK_NKG7
HBEGF	1.4067512888588892e-54	-0.9310874373706023	0	0.357	3.537557466093449e-50	C9_T|NK_NKG7
FOLR1	1.4067512888588892e-54	-1.2116452297541633	0	0.357	3.537557466093449e-50	C9_T|NK_NKG7
ATP5F1	1.4067512888588892e-54	-0.9236293925452413	0	0.357	3.537557466093449e-50	C9_T|NK_NKG7
STRA13	1.4067512888588892e-54	-0.7905023883200163	0	0.357	3.537557466093449e-50	C9_T|NK_NKG7
ILF3-AS1	1.4067512888588892e-54	-0.8691803329902035	0	0.357	3.537557466093449e-50	C9_T|NK_NKG7
SELM	1.4067512888588892e-54	-0.9708033184232419	0	0.357	3.537557466093449e-50	C9_T|NK_NKG7
CADM1	1.6525841721894867e-54	-0.9873745092964217	0.006	0.429	4.155753417804902e-50	C9_T|NK_NKG7
CTSH	5.813807058723318e-54	-1.761006370281836	0.079	0.839	1.4619980610571529e-49	C9_T|NK_NKG7
PIGR	1.1554056400857188e-53	-1.9368254936519156	0.02	0.536	2.905498563123557e-49	C9_T|NK_NKG7
CHMP1B	2.8101645858521123e-53	-1.2183249955746989	0.033	0.625	7.066720884042307e-49	C9_T|NK_NKG7
CST3	5.9403075533903495e-53	-1.7857371832152493	0.044	0.679	1.493809140451071e-48	C9_T|NK_NKG7
SLPI	1.5526840065441797e-52	-2.1116743065830255	0.144	1	3.9045344712566487e-48	C9_T|NK_NKG7
ATP1B1	1.8000155898819444e-52	-1.5738492319830213	0.021	0.536	4.526499203876126e-48	C9_T|NK_NKG7
SPINT2	7.003339356546693e-52	-1.9867569390782895	0.027	0.571	1.7611297479907968e-47	C9_T|NK_NKG7
SDR16C5	7.215832823919368e-52	-0.7278831856334667	0	0.339	1.8145654802310036e-47	C9_T|NK_NKG7
LRRK2	7.215832823919368e-52	-0.9493254152351429	0	0.339	1.8145654802310036e-47	C9_T|NK_NKG7
SUSD2	7.215832823919368e-52	-0.7688274721572289	0	0.339	1.8145654802310036e-47	C9_T|NK_NKG7
LINC-PINT	7.215832823919368e-52	-0.9925989870384085	0	0.339	1.8145654802310036e-47	C9_T|NK_NKG7
NGFRAP1	7.215832823919368e-52	-1.1076782101071003	0	0.339	1.8145654802310036e-47	C9_T|NK_NKG7
S100A14	1.2764012358419142e-51	-1.169754762353964	0.005	0.393	3.2097661877716616e-47	C9_T|NK_NKG7
ZNF90	1.4748421179263713e-51	-0.863232581200696	0.002	0.357	3.708785473949446e-47	C9_T|NK_NKG7
HES1	1.612241803894741e-51	-1.1887256434828546	0.003	0.375	4.054304464254105e-47	C9_T|NK_NKG7
