gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
RPL31	0	-2.384174554603865	0.788	0.956	0	C2_CD4 memory_CCR7
RPS20	0	-2.8609024647358403	0.461	0.921	0	C2_CD4 memory_CCR7
RPL7	0	-2.6137621296756293	0.811	0.978	0	C2_CD4 memory_CCR7
RPS6	0	-1.24992065365372	0.988	0.996	0	C2_CD4 memory_CCR7
RPL7A	0	0.7131226011580134	0.999	0.917	0	C2_CD4 memory_CCR7
RPLP2	0	-1.466764779587213	0.982	0.991	0	C2_CD4 memory_CCR7
HBB	0	1.535002417022478	0.135	0.011	0	C2_CD4 memory_CCR7
RPL27A	0	-1.8974204571247224	0.854	0.987	0	C2_CD4 memory_CCR7
RPL21	0	-1.7469282060563947	0.931	0.997	0	C2_CD4 memory_CCR7
B2M	0	-0.9452970700498753	0.999	1	0	C2_CD4 memory_CCR7
RPS2	0	-1.3120316362092064	0.975	0.998	0	C2_CD4 memory_CCR7
ATP6V0C	0	0.680949545670107	0.114	0.005	0	C2_CD4 memory_CCR7
RPL13A	0	-3.457101442181245	0.821	0.986	0	C2_CD4 memory_CCR7
MT-ND3	0	1.4160780466348246	0.98	0.849	0	C2_CD4 memory_CCR7
MT-ND4L	0	2.08503428853143	0.785	0.314	0	C2_CD4 memory_CCR7
RPS21	7.903439797527904e-290	0.8426488355937805	0.997	0.887	1.7947131092226364e-285	C2_CD4 memory_CCR7
RPL30	7.610491750113428e-285	0.6773555906049316	0.999	0.98	1.7281904666157572e-280	C2_CD4 memory_CCR7
RPS16	3.4537668230713205e-280	-1.0503062069233229	0.95	0.968	7.842813701830355e-276	C2_CD4 memory_CCR7
RPS4Y1	5.172033996300718e-272	0.9213344203349791	0.871	0.355	1.174465479879967e-267	C2_CD4 memory_CCR7
FAU	2.7384907486835477e-266	0.571091505092288	0.999	0.967	6.2185647921106e-262	C2_CD4 memory_CCR7
RPL23A	1.4456500438982358e-259	-1.0247675446699471	0.984	0.994	3.282782119684114e-255	C2_CD4 memory_CCR7
RPS17	2.054621895755369e-259	-2.0212165129070456	0.235	0.653	4.665635400881292e-255	C2_CD4 memory_CCR7
RPL23	4.8831701817656976e-259	-1.1928832136152518	0.762	0.878	1.1088702848753546e-254	C2_CD4 memory_CCR7
RPL15	1.7708833906262353e-243	-0.7085660249446164	0.975	0.993	4.021322003434055e-239	C2_CD4 memory_CCR7
TMSB4X	1.1224254358391384e-240	-0.6657780811117195	0.999	1	2.5488036797035156e-236	C2_CD4 memory_CCR7
RPS14	3.5716685961756075e-240	-0.5794473691022901	0.993	0.999	8.11054504819557e-236	C2_CD4 memory_CCR7
RPL37A	1.0407075776318408e-212	-1.0720141273900752	0.877	0.928	2.363238767286384e-208	C2_CD4 memory_CCR7
RPS4X	2.469774345226541e-210	-0.6347739954770777	0.996	0.995	5.608363583140429e-206	C2_CD4 memory_CCR7
RPS24	1.0169423287457269e-188	0.5465577009227651	1	0.951	2.3092726401157965e-184	C2_CD4 memory_CCR7
TRAC	1.0397350606102345e-187	-1.196721979126699	0.667	0.867	2.3610303756337205e-183	C2_CD4 memory_CCR7
GABARAP	6.939425815177269e-180	1.0533453010876808	0.339	0.111	1.5758048141104544e-175	C2_CD4 memory_CCR7
AHNAK	3.173701899886689e-173	0.9498718678530587	0.578	0.274	7.206842274262693e-169	C2_CD4 memory_CCR7
ETS1	1.8450867638735978e-169	0.8936377554964303	0.615	0.3	4.189823023404166e-165	C2_CD4 memory_CCR7
EIF3E	4.6531337620934826e-163	-1.1596985460355589	0.496	0.732	1.056633614696188e-158	C2_CD4 memory_CCR7
UBA52	1.3261946929901178e-161	-0.6373819107357002	0.946	0.935	3.0115229088419595e-157	C2_CD4 memory_CCR7
