gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
FABP5	0	-3.9805226444216943	0.005	0.708	0	C6_Monocyte_S100A12
MIR155HG	0	-5.099934731313808	0.004	0.958	0	C6_Monocyte_S100A12
MINOS1	0	-2.4349214680968676	0	0.542	0	C6_Monocyte_S100A12
SMIM37	0	-1.4837643623565417	0	0.417	0	C6_Monocyte_S100A12
IL2	0	-5.329427999670076	0	0.708	0	C6_Monocyte_S100A12
CSF2	0	-5.7796993330620134	0	0.542	0	C6_Monocyte_S100A12
C8orf59	0	-1.7170802688336129	0	0.375	0	C6_Monocyte_S100A12
RPL6	0	-4.987375055639982	0	1	0	C6_Monocyte_S100A12
RAMMET	0	-0.9900282096341214	0	0.292	0	C6_Monocyte_S100A12
FAM96B	0	-2.181280736836629	0	0.667	0	C6_Monocyte_S100A12
C19orf70	0	-1.6292432820417853	0	0.417	0	C6_Monocyte_S100A12
ABCF2.1	1.7989710486849692e-307	-0.9175014424110812	0	0.25	4.8896033103257463e-303	C6_Monocyte_S100A12
CNOT2	1.7989710486849692e-307	-0.8642449945326064	0	0.25	4.8896033103257463e-303	C6_Monocyte_S100A12
RPS26	2.822438965446276e-286	-5.73313284770146	0.014	1	7.671389108082978e-282	C6_Monocyte_S100A12
TRBV30	1.2690404209086798e-263	-2.188994039682513	0	0.25	3.449251864029792e-259	C6_Monocyte_S100A12
SSSCA1	1.5423055601418933e-256	-0.7676767130317439	0	0.208	4.191986512465666e-252	C6_Monocyte_S100A12
FAM208B	1.5423055601418933e-256	-0.7854230968604302	0	0.208	4.191986512465666e-252	C6_Monocyte_S100A12
IFNG	3.4617054368841946e-229	-7.962792091747583	0.009	0.708	9.40891537745124e-225	C6_Monocyte_S100A12
METTL13	1.2945063993074507e-205	-0.6639323340633283	0	0.167	3.518468393317651e-201	C6_Monocyte_S100A12
TROVE2	1.2945063993074507e-205	-0.7728042308899515	0	0.167	3.518468393317651e-201	C6_Monocyte_S100A12
NCBP2-AS2	1.2945063993074507e-205	-0.8920792435931267	0	0.167	3.518468393317651e-201	C6_Monocyte_S100A12
IL3	1.2945063993074507e-205	-3.051556898478733	0	0.167	3.518468393317651e-201	C6_Monocyte_S100A12
RARRES3	1.2945063993074507e-205	-0.5627231510964001	0	0.167	3.518468393317651e-201	C6_Monocyte_S100A12
OVCA2	1.2945063993074507e-205	-0.6834142472107937	0	0.167	3.518468393317651e-201	C6_Monocyte_S100A12
USP36	1.2945063993074507e-205	-0.9538838292330635	0	0.167	3.518468393317651e-201	C6_Monocyte_S100A12
RNF126	1.2945063993074507e-205	-0.6898725332486785	0	0.167	3.518468393317651e-201	C6_Monocyte_S100A12
TNFRSF4	3.9126800706340094e-182	-3.993851355325757	0.015	0.792	1.0634664431983237e-177	C6_Monocyte_S100A12
CD40LG	6.324054952972517e-167	-3.8122604287324577	0.019	0.833	1.71887813621793e-162	C6_Monocyte_S100A12
TRAV8-6	1.2085578730505022e-164	-1.3047668320555532	0	0.167	3.284860298951265e-160	C6_Monocyte_S100A12
LTA	2.044492319501737e-163	-2.9160286292423687	0.007	0.542	5.556930124405721e-159	C6_Monocyte_S100A12
TNFSF11	1.4729366826580418e-160	-1.197333848621988	0.001	0.208	4.003441903464558e-156	C6_Monocyte_S100A12
C1orf123	1.0763474915865789e-154	-0.5567585947205255	0	0.125	2.925512482132321e-150	C6_Monocyte_S100A12
DAPL1	1.0763474915865789e-154	-0.5528388006322251	0	0.125	2.925512482132321e-150	C6_Monocyte_S100A12
SSFA2	1.0763474915865789e-154	-0.3902621152225161	0	0.125	2.925512482132321e-150	C6_Monocyte_S100A12
AC020571.1	1.0763474915865789e-154	-0.6285831878818192	0	0.125	2.925512482132321e-150	C6_Monocyte_S100A12
IL4	1.0763474915865789e-154	-0.8202907082133013	0	0.125	2.925512482132321e-150	C6_Monocyte_S100A12
AL662899.2	1.0763474915865789e-154	-0.44038598139446744	0	0.125	2.925512482132321e-150	C6_Monocyte_S100A12
