gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
CYRIB	1.0918355757181063e-292	3.6778470606882614	0.814	0	6.662053132359169e-288	C7_Macrophage_SLC11A1
CMAHP	6.056497750444439e-254	3.763120071472667	0.728	0	3.6954932323886834e-249	C7_Macrophage_SLC11A1
FP236383.3	5.180049385154828e-241	4.386796866367783	0.712	0.007	3.160710733339921e-236	C7_Macrophage_SLC11A1
MARCHF1	6.21563180124519e-207	2.7567559435635745	0.616	0	3.7925920561657775e-202	C7_Macrophage_SLC11A1
FAM49B	2.8091969166767945e-192	-3.8714272317989304	0	0.791	1.7140876826486797e-187	C7_Macrophage_SLC11A1
MACROH2A1	7.755667772574024e-188	2.268052719365724	0.568	0	4.732275804791493e-183	C7_Macrophage_SLC11A1
MARCHF7	7.895771860483451e-175	2.0857972549978077	0.535	0	4.817763116111187e-170	C7_Macrophage_SLC11A1
MARCH1	5.9460346129191515e-173	-3.6898717127607665	0	0.739	3.6280919397648787e-168	C7_Macrophage_SLC11A1
CYRIA	3.939392035047459e-168	2.404118538038274	0.518	0	2.403698838024908e-163	C7_Macrophage_SLC11A1
FOXP1	1.0450627596038512e-167	-3.4383505607359286	0.065	0.764	6.376659440274819e-163	C7_Macrophage_SLC11A1
AC004980.1	1.016689676763212e-159	2.068524493342949	0.495	0	6.20353540070609e-155	C7_Macrophage_SLC11A1
MARCHF6	6.134574864544982e-137	1.585809776807938	0.433	0	3.7431335450994113e-132	C7_Macrophage_SLC11A1
FAM49A	1.2271541025338257e-134	-3.347044803090002	0	0.625	7.487726187430644e-130	C7_Macrophage_SLC11A1
WARS	1.2491243794125037e-131	-3.970159336403083	0	0.615	7.621782225861275e-127	C7_Macrophage_SLC11A1
CYBB	7.050481012712048e-122	-3.047383275437261	0.075	0.639	4.30199199952651e-117	C7_Macrophage_SLC11A1
GARS1-DT	6.090255726637155e-119	1.4946466374759553	0.382	0	3.716091336722193e-114	C7_Macrophage_SLC11A1
SUZ12P1	6.772012184707448e-113	1.5147293020197066	0.365	0	4.1320786747429434e-108	C7_Macrophage_SLC11A1
FRG1HP	3.594400107846518e-110	1.3196747776067448	0.357	0	2.1931951138047096e-105	C7_Macrophage_SLC11A1
TNS1	1.3983257192330852e-102	1.8477753179666856	0.495	0.069	8.532164041044515e-98	C7_Macrophage_SLC11A1
LARS1	4.4051420906288306e-102	1.348694221420615	0.333	0	2.687885549438994e-97	C7_Macrophage_SLC11A1
IFNAR2	1.0854600995747055e-97	-2.4961717563840504	0.003	0.5	6.62315188957498e-93	C7_Macrophage_SLC11A1
ANKHD1	5.04071235114461e-96	-2.340360279182536	0.002	0.491	3.0756914552979065e-91	C7_Macrophage_SLC11A1
ZNF767P	1.0530884000190261e-95	1.2896973703417471	0.314	0	6.425629490396092e-91	C7_Macrophage_SLC11A1
CTNND1	6.797912979869091e-92	-2.3453577502436467	0.008	0.485	4.1478825629267235e-87	C7_Macrophage_SLC11A1
AOAH	1.1030565460380762e-91	-1.6820375663333467	0.591	0.861	6.730520126960529e-87	C7_Macrophage_SLC11A1
COLEC12	1.1461867533111525e-91	2.1883875603723553	0.468	0.071	6.99368771267866e-87	C7_Macrophage_SLC11A1
MUC20-OT1	5.666689309730603e-91	1.141365439277871	0.299	0	3.4576438161183225e-86	C7_Macrophage_SLC11A1
ADAMTS2	3.637877848251532e-89	1.5050746450461792	0.482	0.081	2.2197239266676373e-84	C7_Macrophage_SLC11A1
SLC16A10	2.613297067662944e-88	2.676416147302262	0.306	0.005	1.5945554717758985e-83	C7_Macrophage_SLC11A1
AC006001.3	7.625412793191533e-88	1.2363239345773815	0.29	0	4.652798124021678e-83	C7_Macrophage_SLC11A1
AL390728.4	2.522451151432471e-87	1.18987176100532	0.288	0	1.5391240190695508e-82	C7_Macrophage_SLC11A1
THRB	3.512358201056648e-87	1.8082111222158987	0.396	0.041	2.143135603538735e-82	C7_Macrophage_SLC11A1
NEAT1	1.6785163415889402e-86	1.2295184539191188	0.984	0.945	1.0241803161473237e-81	C7_Macrophage_SLC11A1
DARS1	3.218512289139754e-84	1.0069054482059479	0.279	0	1.9638396434644037e-79	C7_Macrophage_SLC11A1
H2AC6	1.0553107955379619e-83	1.4200078042293405	0.277	0	6.439189881133982e-79	C7_Macrophage_SLC11A1
SLC8A1	6.110173612551849e-82	-1.3509384183367779	0.742	0.928	3.728244633170761e-77	C7_Macrophage_SLC11A1
SVIL-AS1	3.9250286378113697e-81	1.091071684914578	0.269	0	2.3949347239333634e-76	C7_Macrophage_SLC11A1
FNIP1	2.6233845476023142e-80	-2.121773058146579	0.011	0.441	1.6007105494105042e-75	C7_Macrophage_SLC11A1
UBE2W	2.7529813516113596e-80	-2.112033866095714	0.003	0.431	1.6797866313127033e-75	C7_Macrophage_SLC11A1
AC093752.1	1.4150270487353014e-78	1.0842010443601147	0.261	0	8.634070543268189e-74	C7_Macrophage_SLC11A1
JAK2	1.5703464939644354e-78	-1.5714534160510807	0.632	0.81	9.581783202222795e-74	C7_Macrophage_SLC11A1
AC009093.2	3.0519863593730807e-78	-2.3473990654495256	0	0.418	1.8622305168986728e-73	C7_Macrophage_SLC11A1
AC007000.4	4.576477081616364e-78	1.1190535916037176	0.26	0	2.7924290208898565e-73	C7_Macrophage_SLC11A1
STARD13	8.566963312836493e-78	1.7343923280436977	0.632	0.214	5.227304004593443e-73	C7_Macrophage_SLC11A1
AL669831.3	5.103491020217039e-75	1.2183499615459137	0.25	0	3.113997115805831e-70	C7_Macrophage_SLC11A1
SMG1P3	1.6363843380415629e-74	1.1812868163082653	0.248	0	9.984726315428204e-70	C7_Macrophage_SLC11A1
FYB1	4.627584720508603e-74	-1.3733288833926904	0.618	0.84	2.823613368912734e-69	C7_Macrophage_SLC11A1
WARS1	5.35484107771036e-73	1.2483841803086508	0.244	0	3.2673633803865304e-68	C7_Macrophage_SLC11A1
H2AFY	2.2890893487671703e-72	-1.9332927209792914	0	0.393	1.3967336479372643e-67	C7_Macrophage_SLC11A1
