gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
MTRNR2L12	1.0391548020979188e-101	4.1379414759057305	0.97	0.865	2.6359200710015807e-97	C3_Mus_NEB
MYLPF	2.024932122416115e-94	-3.0435993269521826	0.256	0.964	5.136442821720717e-90	C3_Mus_NEB
ACTC1	1.3512762284961303e-89	-2.516949029186459	0.404	0.993	3.427647281203284e-85	C3_Mus_NEB
RPL10	2.854206373517672e-89	-1.8392269135050583	0.773	0.995	7.239979887064927e-85	C3_Mus_NEB
RPS3A	1.2251919013469169e-83	-1.6655603863189574	0.764	0.995	3.1078217769565896e-79	C3_Mus_NEB
RPS4X	5.2359710945437746e-83	-1.809543777175258	0.596	0.98	1.3281564278419738e-78	C3_Mus_NEB
TPT1	3.8707463253487635e-82	-1.644246749010997	0.833	0.993	9.818535128879674e-78	C3_Mus_NEB
RPL29	1.2787669120541361e-79	-1.7063664732104717	0.66	0.985	3.2437201491165214e-75	C3_Mus_NEB
TPM2	4.272844046315933e-78	-2.104228603065677	0.374	0.975	1.0838496207884995e-73	C3_Mus_NEB
TNNC2	3.967364291070785e-77	-2.1274838410710886	0.281	0.967	1.0063616260730153e-72	C3_Mus_NEB
RPL5	1.6445917359190967e-76	-1.5638956739598697	0.714	0.984	4.1716713973323806e-72	C3_Mus_NEB
RPS27A	4.984953343945308e-76	-1.4996592356962717	0.724	0.988	1.2644832652251669e-71	C3_Mus_NEB
MTRNR2L8	8.347808755338641e-76	3.1863597377243806	0.808	0.386	2.1175051688791997e-71	C3_Mus_NEB
RPL18	5.338244756452198e-74	-1.6532768872340657	0.635	0.982	1.3540991649216646e-69	C3_Mus_NEB
RPL19	3.0209745363522734e-72	-1.4410821738092814	0.7	0.984	7.663004008911177e-68	C3_Mus_NEB
TNNI2	2.3322682181164735e-71	-2.4338953147897633	0.246	0.904	5.916031562074247e-67	C3_Mus_NEB
RPS18	5.402707306944038e-70	-1.2784184469789857	0.872	0.997	1.3704507354794246e-65	C3_Mus_NEB
RPS3	5.416862227357415e-69	-1.5761888585799353	0.65	0.979	1.3740412725914817e-64	C3_Mus_NEB
RPLP1	9.87302497783393e-69	-1.4236008466655736	0.704	0.99	2.5043915158773548e-64	C3_Mus_NEB
TNNI1	2.2948596652422765e-68	-2.2064956163204985	0.222	0.886	5.8211410268535586e-64	C3_Mus_NEB
RPS6	4.6862411908906045e-68	-1.4426637453531583	0.621	0.98	1.1887119404813108e-63	C3_Mus_NEB
RPL15	1.2717151658492622e-67	-1.5129601189860669	0.645	0.976	3.2258326896932384e-63	C3_Mus_NEB
RPS12	1.5619926418188156e-67	-1.2350439827014723	0.852	0.993	3.9621505352376076e-63	C3_Mus_NEB
RPS23	4.5860933319785864e-67	-1.3065626406127455	0.744	0.989	1.1633084345896883e-62	C3_Mus_NEB
MT-CO1	5.4479534661754324e-67	1.9499354954518928	0.98	0.973	1.3819278762300601e-62	C3_Mus_NEB
RPL11	7.815406898631065e-67	-1.3202137506707698	0.734	0.986	1.982456113906756e-62	C3_Mus_NEB
RPL13	8.43870183114658e-67	-1.2403388214951887	0.857	1	2.1405611064886413e-62	C3_Mus_NEB
RPL3	2.9085210521146715e-66	-1.4185784694358512	0.69	0.982	7.377754500794076e-62	C3_Mus_NEB
RPL7A	3.15033843531776e-66	-1.3703688111854584	0.704	0.981	7.991148475027031e-62	C3_Mus_NEB
RPS14	7.211729305261585e-66	-1.3835519488821735	0.754	0.989	1.8293272555726536e-61	C3_Mus_NEB
RPL10A	1.2208799367027514e-65	-1.5230780735088882	0.542	0.963	3.0968840474401993e-61	C3_Mus_NEB
RPL8	1.268489739967849e-65	-1.4630762161637265	0.621	0.97	3.2176510744024457e-61	C3_Mus_NEB
RPS5	4.553323241270393e-65	-1.5253327005797925	0.557	0.964	1.1549959733806479e-60	C3_Mus_NEB
RPL26	5.525138389893056e-65	-1.20859594131045	0.818	0.994	1.4015066039802725e-60	C3_Mus_NEB
RPS9	1.194554591822557e-64	-1.437266541075691	0.611	0.968	3.030107177617098e-60	C3_Mus_NEB
RPL9	4.340041638218503e-64	-1.2752515496673285	0.734	0.986	1.1008949619505055e-59	C3_Mus_NEB
